,Unnamed: 0,Unnamed: 0.1,ID,SEASON,CITY,CITY_Corrrected,TEAM1,TEAM1_MODEL,TEAM2,TEAM1_STRENGTH,TEAM1_CUMU_STRENGTH,TEAM2_STRENGTH,TEAM2_CUMU_STRENGTH,TEAM2_MODEL,TOSS_WINNER,TOSS_DECISION,RESULT,WINNER,WIN_BY_RUNS,TOSS_WINNER_MODEL,WINNER_MODEL,TOSS_DECISION_MODEL,CITY_MODEL,WIN_RATE_TEAM1,WIN_RATE_TEAM2
479,479,479,541,2015,Mumbai,MI,MI,1,SRH,0.2683023931037921,-0.021395462627023673,0.42227156086174206,-0.2833177993407169,0,MI,bat,normal,MI,20,1,1,1,1,0.5517241379310345,0.4234234234234234
480,480,480,542,2015,Chennai,CSK,CSK,1,KXIP,1.2265491043057044,0.33905036949500683,2.430071200808498,2.5391302377899296,0,CSK,bat,normal,CSK,97,1,1,1,1,0.6134453781512605,0.5225225225225225
481,481,481,543,2015,Delhi,DD,DD,1,RCB,-0.7953689140228546,-0.5253938108729591,-0.485681873675458,-0.5372531606282209,0,RCB,field,normal,RCB,0,0,0,0,1,0.4272727272727273,0.4864864864864865
482,482,482,544,2015,Chandigarh,KXIP,SRH,1,KXIP,0.42729406303735806,-0.38955715379821126,2.430071200808498,2.5391302377899296,0,KXIP,field,normal,SRH,20,0,1,0,0,0.4196428571428572,0.5178571428571429
483,483,483,545,2015,Kolkata,KKR,KKR,1,DD,0.9561200371011309,0.060722685515367275,-0.7073522382442972,-0.4146158907802621,0,KKR,bat,normal,KKR,13,1,1,1,1,0.5181818181818182,0.4234234234234234
484,484,484,547,2015,Chennai,CSK,CSK,1,KKR,1.2265491043057044,0.33905036949500683,0.9108562461723303,0.15191731899000793,0,KKR,field,normal,CSK,2,0,1,0,1,0.6166666666666667,0.5225225225225225
485,485,485,549,2015,Mumbai,MI,MI,1,RR,0.2683023931037921,-0.021395462627023673,-0.33049594498052504,-0.4948436006998964,0,RR,field,normal,MI,8,0,1,0,1,0.5555555555555556,0.5495495495495496
486,486,486,550,2015,Bangalore,RCB,KKR,1,RCB,0.9561200371011309,0.060722685515367275,-0.485681873675458,-0.5372531606282209,0,RCB,field,normal,RCB,0,0,0,0,0,0.5178571428571429,0.4910714285714286
487,487,487,551,2015,Hyderabad,SRH,SRH,1,CSK,0.42729406303735806,-0.38955715379821126,1.160706872236792,0.42094553632317067,0,CSK,field,normal,SRH,22,0,1,0,1,0.4247787610619469,0.6198347107438017
488,488,488,552,2015,Chandigarh,KXIP,MI,1,KXIP,0.2683023931037921,-0.021395462627023673,2.430071200808498,2.5391302377899296,0,MI,bat,normal,MI,23,1,1,1,0,0.559322033898305,0.5132743362831859
489,489,489,553,2015,Mumbai,MI,RR,1,DD,-0.3874736148883971,-0.6083947425754851,-0.7073522382442972,-0.4146158907802621,0,DD,field,normal,RR,14,0,1,0,2,0.5446428571428571,0.4196428571428572
490,490,490,554,2015,Chennai,CSK,CSK,1,RCB,1.2265491043057044,0.33905036949500683,-0.485681873675458,-0.5372531606282209,0,CSK,bat,normal,CSK,24,1,1,1,1,0.6147540983606558,0.4955752212389381
491,491,491,555,2015,Kolkata,KKR,KKR,1,SRH,0.9561200371011309,0.060722685515367275,0.42227156086174206,-0.2833177993407169,0,SRH,field,normal,KKR,35,0,1,0,1,0.5132743362831859,0.4298245614035088
492,492,492,556,2015,Mumbai,MI,DD,1,MI,-0.7953689140228546,-0.5253938108729591,0.2753784451084519,0.07254289712306887,0,DD,bat,normal,MI,0,1,0,1,0,0.415929203539823,0.5630252100840336
493,493,493,557,2015,Bangalore,RCB,RCB,1,KXIP,-0.5554411185176203,-0.6522702687580365,2.430071200808498,2.5391302377899296,0,KXIP,field,normal,RCB,138,0,1,0,1,0.4912280701754386,0.5087719298245614
494,494,494,558,2015,Mumbai,MI,SRH,1,RR,0.42729406303735806,-0.38955715379821126,-0.33049594498052504,-0.4948436006998964,0,RR,field,normal,SRH,7,0,1,0,2,0.4260869565217391,0.5486725663716814
495,495,495,559,2015,Chennai,CSK,CSK,1,MI,1.2265491043057044,0.33905036949500683,0.2753784451084519,0.07254289712306887,0,CSK,bat,normal,MI,0,1,0,1,1,0.6178861788617886,0.5666666666666667
496,496,496,560,2015,Kolkata,KKR,KXIP,1,KKR,2.6004620567184853,2.530454111617169,0.9108562461723303,0.15191731899000793,0,KXIP,bat,normal,KKR,0,1,0,1,0,0.5043478260869565,0.5175438596491229
497,497,497,561,2015,Raipur,Raipur,SRH,1,DD,0.42729406303735806,-0.38955715379821126,-0.7073522382442972,-0.4146158907802621,0,SRH,bat,normal,SRH,6,1,1,1,2,0.4310344827586207,0.41228070175438597
498,498,498,562,2015,Mumbai,MI,RCB,1,MI,-0.5554411185176203,-0.6522702687580365,0.2753784451084519,0.07254289712306887,0,RCB,bat,normal,RCB,39,1,1,1,0,0.4956521739130435,0.5702479338842975
499,499,499,563,2015,Chennai,CSK,CSK,1,RR,1.2265491043057044,0.33905036949500683,-0.33049594498052504,-0.4948436006998964,0,CSK,bat,normal,CSK,12,1,1,1,1,0.6129032258064516,0.543859649122807
500,500,500,564,2015,Hyderabad,SRH,SRH,1,KXIP,0.42729406303735806,-0.38955715379821126,2.430071200808498,2.5391302377899296,0,SRH,bat,normal,SRH,5,1,1,1,1,0.4358974358974359,0.5
501,501,501,565,2015,Raipur,Raipur,CSK,1,DD,1.2265491043057044,0.33905036949500683,-0.7073522382442972,-0.4146158907802621,0,CSK,bat,normal,DD,0,1,0,1,2,0.616,0.40869565217391307
502,502,502,566,2015,Chandigarh,KXIP,KXIP,1,RCB,2.6004620567184853,2.530454111617169,-0.485681873675458,-0.5372531606282209,0,RCB,field,normal,KXIP,22,0,1,0,1,0.4957264957264957,0.5
503,503,503,567,2015,Mumbai,MI,MI,1,KKR,0.2683023931037921,-0.021395462627023673,0.9108562461723303,0.15191731899000793,0,KKR,field,normal,MI,5,0,1,0,1,0.5655737704918032,0.5217391304347826
504,504,504,568,2015,Hyderabad,SRH,SRH,1,RCB,0.42729406303735806,-0.38955715379821126,-0.485681873675458,-0.5372531606282209,0,SRH,bat,normal,RCB,0,1,0,1,1,0.4406779661016949,0.4957264957264957
505,505,505,569,2015,Chandigarh,KXIP,KXIP,1,CSK,2.6004620567184853,2.530454111617169,1.160706872236792,0.42094553632317067,0,KXIP,bat,normal,CSK,0,1,0,1,1,0.5,0.6111111111111112
506,506,506,570,2015,Mumbai,MI,RR,1,KKR,-0.3874736148883971,-0.6083947425754851,0.9108562461723303,0.15191731899000793,0,RR,bat,normal,RR,9,1,1,1,2,0.5391304347826087,0.5172413793103449
507,507,507,572,2015,Hyderabad,SRH,SRH,1,MI,0.42729406303735806,-0.38955715379821126,0.2753784451084519,0.07254289712306887,0,SRH,bat,normal,MI,0,1,0,1,1,0.4369747899159664,0.5691056910569106
508,508,508,573,2015,Mumbai,MI,MI,1,CSK,0.2683023931037921,-0.021395462627023673,1.160706872236792,0.42094553632317067,0,MI,bat,normal,MI,25,1,1,1,1,0.5725806451612904,0.6141732283464567
509,509,509,575,2015,Ranchi,Ranchi,RCB,1,CSK,-0.5554411185176203,-0.6522702687580365,1.160706872236792,0.42094553632317067,0,CSK,field,normal,CSK,0,0,0,0,2,0.5,0.609375
510,510,510,576,2015,Kolkata,KKR,MI,1,CSK,0.2683023931037921,-0.021395462627023673,1.160706872236792,0.42094553632317067,0,CSK,field,normal,MI,41,0,1,0,2,0.5760000000000001,0.6124031007751938
511,511,511,577,2016,Mumbai,MI,MI,1,RPS,-0.6753977793831606,-0.456898515657539,0.29117624295224126,1.256089527867548,0,MI,bat,normal,RPS,0,1,0,1,1,0.5793650793650794,0.26666666666666666
512,512,512,578,2016,Kolkata,KKR,DD,1,KKR,0.35534332417532555,-0.37390589972598237,0.767546852935064,0.413941901022614,0,KKR,field,normal,KKR,0,0,0,0,0,0.4137931034482759,0.5128205128205128
513,513,513,579,2016,Chandigarh,KXIP,KXIP,1,GL,-1.2863707208869957,1.0247321614065696,-0.8337732423208859,-0.5952215426433641,0,GL,field,normal,GL,0,0,0,0,1,0.4957983193277311,0.0
514,514,514,580,2016,Bangalore,RCB,RCB,1,SRH,1.1609919243568503,0.593557648193438,0.09434185328401481,-0.18883724628180756,0,SRH,field,normal,RCB,45,0,1,0,1,0.4957983193277311,0.43333333333333335
515,515,515,581,2016,Kolkata,KKR,KKR,1,MI,0.8010072557354821,0.33180464035936014,-0.5965103697675034,-0.34840915595592037,0,MI,field,normal,MI,0,0,0,0,1,0.5169491525423728,0.5748031496062992
516,516,516,582,2016,Rajkot,GL,RPS,1,GL,0.2854013445936321,1.2030626848581996,-0.8337732423208859,-0.5952215426433641,0,RPS,bat,normal,GL,0,1,0,1,0,0.2826086956521739,1.0
517,517,517,583,2016,Delhi,DD,KXIP,1,DD,-1.2863707208869957,1.0247321614065696,0.3557959510602252,-0.2681894839612516,0,DD,field,normal,DD,0,0,0,0,0,0.4916666666666666,0.41025641025641024
518,518,518,584,2016,Hyderabad,SRH,SRH,1,KKR,0.07235508879587119,-0.29181070260927816,0.767546852935064,0.413941901022614,0,SRH,bat,normal,KKR,0,1,0,1,1,0.4297520661157025,0.5126050420168067
519,519,519,585,2016,Mumbai,MI,MI,1,GL,-0.6753977793831606,-0.456898515657539,-0.8337732423208859,-0.5952215426433641,0,GL,field,normal,GL,0,0,0,0,1,0.578125,1.0
520,520,520,586,2016,Chandigarh,KXIP,RPS,1,KXIP,0.2854013445936321,1.2030626848581996,-1.1609910061175195,1.0837173723769309,0,RPS,bat,normal,KXIP,0,1,0,1,0,0.2765957446808511,0.48760330578512395
521,521,521,587,2016,Bangalore,RCB,RCB,1,DD,1.1609919243568503,0.593557648193438,0.3557959510602252,-0.2681894839612516,0,DD,field,normal,DD,0,0,0,0,1,0.5,0.4152542372881356
522,522,522,588,2016,Hyderabad,SRH,MI,1,SRH,-0.6753977793831606,-0.456898515657539,0.09434185328401481,-0.18883724628180756,0,SRH,field,normal,SRH,0,0,0,0,0,0.5736434108527132,0.4262295081967213
523,523,523,589,2016,Chandigarh,KXIP,KXIP,1,KKR,-1.2863707208869957,1.0247321614065696,0.767546852935064,0.413941901022614,0,KKR,field,normal,KKR,0,0,0,0,1,0.4918032786885246,0.5166666666666667
524,524,524,590,2016,Mumbai,MI,RCB,1,MI,1.1609919243568503,0.593557648193438,-0.5965103697675034,-0.34840915595592037,0,MI,field,normal,MI,0,0,0,0,0,0.4958677685950413,0.5692307692307692
525,525,525,591,2016,Rajkot,GL,GL,1,SRH,-0.9322023282352206,-0.7122424369947284,0.09434185328401481,-0.18883724628180756,0,SRH,field,normal,SRH,0,0,0,0,1,1.0,0.43089430894308944
526,526,526,592,2016,Pune,RPS,RCB,1,RPS,1.1609919243568503,0.593557648193438,0.29117624295224126,1.256089527867548,0,RPS,field,normal,RCB,13,0,1,0,0,0.4918032786885246,0.2708333333333333
527,527,527,593,2016,Delhi,DD,DD,1,MI,0.35534332417532555,-0.37390589972598237,-0.5965103697675034,-0.34840915595592037,0,MI,field,normal,DD,10,0,1,0,1,0.4201680672268908,0.5725190839694656
528,528,528,594,2016,Hyderabad,SRH,KXIP,1,SRH,-1.2863707208869957,1.0247321614065696,0.09434185328401481,-0.18883724628180756,0,SRH,field,normal,SRH,0,0,0,0,0,0.4878048780487805,0.4354838709677419
529,529,529,595,2016,Rajkot,GL,RCB,1,GL,1.1609919243568503,0.593557648193438,-0.8337732423208859,-0.5952215426433641,0,RCB,bat,normal,GL,0,1,0,1,0,0.4959349593495935,0.75
530,530,530,596,2016,Pune,RPS,RPS,1,KKR,0.2854013445936321,1.2030626848581996,0.767546852935064,0.413941901022614,0,KKR,field,normal,KKR,0,0,0,0,1,0.2653061224489796,0.5206611570247934
531,531,531,597,2016,Chandigarh,KXIP,MI,1,KXIP,-0.6753977793831606,-0.456898515657539,-1.1609910061175195,1.0837173723769309,0,KXIP,field,normal,MI,25,0,1,0,0,0.5681818181818182,0.4838709677419355
532,532,532,598,2016,Hyderabad,SRH,SRH,1,RPS,0.07235508879587119,-0.29181070260927816,0.29117624295224126,1.256089527867548,0,RPS,field,normal,RPS,34,0,0,0,1,0.44,0.26
533,533,533,599,2016,Delhi,DD,GL,1,DD,-0.9322023282352206,-0.7122424369947284,0.3557959510602252,-0.2681894839612516,0,DD,field,normal,GL,1,0,1,0,0,0.8,0.425
534,534,534,600,2016,Mumbai,MI,KKR,1,MI,0.8010072557354821,0.33180464035936014,-0.5965103697675034,-0.34840915595592037,0,MI,field,normal,MI,0,0,0,0,0,0.5245901639344263,0.5714285714285714
535,535,535,601,2016,Pune,RPS,RPS,1,GL,0.2854013445936321,1.2030626848581996,-0.8337732423208859,-0.5952215426433641,0,GL,field,normal,GL,0,0,0,0,1,0.27450980392156865,0.8333333333333334
536,536,536,602,2016,Delhi,DD,DD,1,KKR,0.35534332417532555,-0.37390589972598237,0.767546852935064,0.413941901022614,0,KKR,field,normal,DD,27,0,1,0,1,0.4214876033057851,0.5203252032520326
537,537,537,603,2016,Hyderabad,SRH,SRH,1,RCB,0.07235508879587119,-0.29181070260927816,1.1001383001429828,0.6669492342218034,0,RCB,field,normal,SRH,15,0,1,0,1,0.4365079365079365,0.4919354838709678
538,538,538,604,2016,Rajkot,GL,KXIP,1,GL,-1.2863707208869957,1.0247321614065696,-0.8337732423208859,-0.5952215426433641,0,GL,field,normal,KXIP,23,0,1,0,0,0.48,0.8571428571428571
539,539,539,605,2016,Pune,RPS,RPS,1,MI,0.2854013445936321,1.2030626848581996,-0.5965103697675034,-0.34840915595592037,0,MI,field,normal,MI,0,0,0,0,1,0.2692307692307692,0.5746268656716418
540,540,540,606,2016,Bangalore,RCB,RCB,1,KKR,1.1609919243568503,0.593557648193438,0.767546852935064,0.413941901022614,0,KKR,field,normal,KKR,0,0,0,0,1,0.488,0.5161290322580645
541,541,541,607,2016,Rajkot,GL,GL,1,DD,-0.9322023282352206,-0.7122424369947284,0.3557959510602252,-0.2681894839612516,0,DD,field,normal,DD,0,0,0,0,1,0.75,0.4262295081967213
542,542,542,608,2016,Kolkata,KKR,KKR,1,KXIP,0.8010072557354821,0.33180464035936014,-1.1609910061175195,1.0837173723769309,0,KXIP,field,normal,KKR,7,0,1,0,1,0.52,0.4841269841269841
543,543,543,609,2016,Delhi,DD,DD,1,RPS,0.35534332417532555,-0.37390589972598237,0.29117624295224126,1.256089527867548,0,RPS,field,normal,RPS,0,0,0,0,1,0.43089430894308944,0.2641509433962264
544,544,544,610,2016,Hyderabad,SRH,GL,1,SRH,-0.9322023282352206,-0.7122424369947284,0.09434185328401481,-0.18883724628180756,0,SRH,field,normal,SRH,0,0,0,0,0,0.6666666666666666,0.4409448818897638
545,545,545,611,2016,Bangalore,RCB,RPS,1,RCB,0.2854013445936321,1.2030626848581996,1.1001383001429828,0.6669492342218034,0,RCB,field,normal,RCB,0,0,0,0,0,0.2777777777777778,0.4841269841269841
546,546,546,612,2016,Chandigarh,KXIP,KXIP,1,DD,-1.2863707208869957,1.0247321614065696,0.3557959510602252,-0.2681894839612516,0,DD,field,normal,KXIP,9,0,1,0,1,0.4803149606299213,0.4274193548387097
547,547,547,613,2016,Visakhapatnam,Visakhapatnam,SRH,1,MI,0.07235508879587119,-0.29181070260927816,-0.5965103697675034,-0.34840915595592037,0,MI,field,normal,SRH,85,0,1,0,2,0.4453125,0.5777777777777777
548,548,548,614,2016,Kolkata,KKR,KKR,1,GL,0.8010072557354821,0.33180464035936014,-0.8337732423208859,-0.5952215426433641,0,GL,field,normal,GL,0,0,0,0,1,0.5238095238095238,0.6
549,549,549,615,2016,Chandigarh,KXIP,RCB,1,KXIP,1.1609919243568503,0.593557648193438,-1.1609910061175195,1.0837173723769309,0,KXIP,field,normal,RCB,1,0,1,0,0,0.4881889763779528,0.484375
550,550,550,616,2016,Visakhapatnam,Visakhapatnam,SRH,1,RPS,0.07235508879587119,-0.29181070260927816,0.29117624295224126,1.256089527867548,0,SRH,bat,normal,SRH,4,1,1,1,2,0.4496124031007752,0.2727272727272727
551,551,551,617,2016,Bangalore,RCB,RCB,1,MI,1.1609919243568503,0.593557648193438,-0.5965103697675034,-0.34840915595592037,0,MI,field,normal,MI,0,0,0,0,1,0.4921875,0.5735294117647058
552,552,552,618,2016,Hyderabad,SRH,SRH,1,DD,0.07235508879587119,-0.29181070260927816,0.3557959510602252,-0.2681894839612516,0,DD,field,normal,DD,0,0,0,0,1,0.4538461538461538,0.424
553,553,553,619,2016,Visakhapatnam,Visakhapatnam,MI,1,KXIP,-0.6753977793831606,-0.456898515657539,-1.1609910061175195,1.0837173723769309,0,MI,bat,normal,KXIP,0,1,0,1,2,0.5766423357664233,0.4806201550387597
554,554,554,620,2016,Bangalore,RCB,RCB,1,GL,1.1609919243568503,0.593557648193438,-0.8337732423208859,-0.5952215426433641,0,GL,field,normal,RCB,144,0,1,0,1,0.4883720930232558,0.6363636363636364
555,555,555,621,2016,Kolkata,KKR,RPS,1,KKR,0.2854013445936321,1.2030626848581996,0.767546852935064,0.413941901022614,0,RPS,bat,normal,KKR,0,1,0,1,0,0.26785714285714285,0.5196850393700787
556,556,556,622,2016,Chandigarh,KXIP,KXIP,1,SRH,-1.2863707208869957,1.0247321614065696,0.09434185328401481,-0.18883724628180756,0,KXIP,bat,normal,SRH,0,1,0,1,1,0.4846153846153846,0.450381679389313
557,557,557,623,2016,Visakhapatnam,Visakhapatnam,MI,1,DD,-0.6753977793831606,-0.456898515657539,0.3557959510602252,-0.2681894839612516,0,DD,field,normal,MI,80,0,1,0,2,0.572463768115942,0.42857142857142855
558,558,558,624,2016,Kolkata,KKR,KKR,1,RCB,0.8010072557354821,0.33180464035936014,1.1001383001429828,0.6669492342218034,0,RCB,field,normal,RCB,0,0,0,0,1,0.5234375,0.4923076923076923
559,559,559,625,2016,Visakhapatnam,Visakhapatnam,DD,1,RPS,0.35534332417532555,-0.37390589972598237,0.29117624295224126,1.256089527867548,0,RPS,field,normal,RPS,19,0,0,0,2,0.4251968503937008,0.2631578947368421
560,560,560,626,2016,Bangalore,RCB,RCB,1,KXIP,1.1609919243568503,0.593557648193438,-1.1609910061175195,1.0837173723769309,0,KXIP,field,normal,RCB,82,0,1,0,1,0.4961832061068702,0.4809160305343512
561,561,561,627,2016,Kanpur,Kanpur,KKR,1,GL,0.8010072557354821,0.33180464035936014,-0.8337732423208859,-0.5952215426433641,0,GL,field,normal,GL,0,0,0,0,2,0.5193798449612403,0.5833333333333334
562,562,562,628,2016,Raipur,Raipur,SRH,1,DD,0.07235508879587119,-0.29181070260927816,0.3557959510602252,-0.2681894839612516,0,DD,field,normal,DD,0,0,0,0,2,0.4545454545454545,0.421875
563,563,563,629,2016,Visakhapatnam,Visakhapatnam,KXIP,1,RPS,-1.2863707208869957,1.0247321614065696,0.29117624295224126,1.256089527867548,0,KXIP,bat,normal,RPS,0,1,0,1,2,0.4772727272727273,0.27586206896551724
564,564,564,630,2016,Kanpur,Kanpur,MI,1,GL,-0.6753977793831606,-0.456898515657539,-0.8337732423208859,-0.5952215426433641,0,GL,field,normal,GL,0,0,0,0,2,0.5755395683453237,0.6153846153846154
565,565,565,631,2016,Kolkata,KKR,KKR,1,SRH,0.8010072557354821,0.33180464035936014,0.09434185328401481,-0.18883724628180756,0,SRH,field,normal,KKR,22,0,1,0,1,0.5153846153846153,0.4511278195488722
566,566,566,632,2016,Raipur,Raipur,DD,1,RCB,0.35534332417532555,-0.37390589972598237,1.1001383001429828,0.6669492342218034,0,RCB,field,normal,RCB,0,0,0,0,2,0.4263565891472868,0.5
567,567,567,633,2016,Bangalore,RCB,GL,1,RCB,-0.9322023282352206,-0.7122424369947284,1.1001383001429828,0.6669492342218034,0,RCB,field,normal,RCB,0,0,0,0,0,0.6428571428571429,0.5037593984962406
568,568,568,634,2016,Delhi,DD,SRH,1,KKR,0.07235508879587119,-0.29181070260927816,0.767546852935064,0.413941901022614,0,KKR,field,normal,SRH,22,0,1,0,2,0.4477611940298508,0.5190839694656488
569,569,569,635,2016,Delhi,DD,GL,1,SRH,-0.9322023282352206,-0.7122424369947284,0.09434185328401481,-0.18883724628180756,0,SRH,field,normal,SRH,0,0,0,0,2,0.6,0.4518518518518518
570,570,570,636,2016,Bangalore,RCB,SRH,1,RCB,0.07235508879587119,-0.29181070260927816,1.1001383001429828,0.6669492342218034,0,SRH,bat,normal,SRH,8,1,1,1,0,0.4558823529411765,0.5074626865671642
571,571,571,1,2017,Hyderabad,SRH,SRH,1,RCB,3.4049638687227883,3.7638542658620215,2.9403204387349526,1.307069461595967,0,RCB,field,normal,SRH,35,0,1,0,1,0.4598540145985402,0.5037037037037037
572,572,572,2,2017,Pune,RPS,RPS,1,MI,1.101798148099828,0.20832902726012256,-0.3694700449862442,-0.4191764288353398,0,RPS,field,normal,RPS,0,1,1,0,1,0.288135593220339,0.5714285714285714
573,573,573,3,2017,Rajkot,GL,KKR,1,GL,-0.7343501273362228,-0.10727589105799408,-0.3235587550633624,0.5316685095865827,0,KKR,field,normal,KKR,0,1,1,0,0,0.5151515151515151,0.5625
574,574,574,4,2017,Indore,Indore,KXIP,1,RPS,-1.117005152756815,0.7466657779201396,1.0454489052128562,0.2945918471536024,0,KXIP,field,normal,KXIP,0,1,1,0,2,0.4736842105263158,0.3
575,575,575,5,2017,Bangalore,RCB,RCB,1,DD,3.1527369404271814,1.255804835940793,-0.16190536447856857,-0.6035221143822084,0,RCB,bat,normal,RCB,15,1,1,1,1,0.5,0.4230769230769231
576,576,576,6,2017,Hyderabad,SRH,SRH,1,GL,3.4049638687227883,3.7638542658620215,-0.3235587550633624,0.5316685095865827,0,SRH,field,normal,SRH,0,1,1,0,1,0.463768115942029,0.5294117647058824
577,577,577,7,2017,Mumbai,MI,MI,1,KKR,-0.4296577377609375,-0.5301119925088982,-0.6509767080065811,-0.010468099965824306,0,MI,field,normal,MI,0,1,1,0,1,0.5673758865248227,0.5187969924812029
578,578,578,8,2017,Indore,Indore,KXIP,1,RCB,-1.117005152756815,0.7466657779201396,2.9403204387349526,1.307069461595967,0,RCB,bat,normal,KXIP,0,0,1,1,2,0.4776119402985074,0.5036496350364964
579,579,579,9,2017,Pune,RPS,DD,1,RPS,-0.2049974124359009,-0.7208299336175022,1.0454489052128562,0.2945918471536024,0,RPS,field,normal,DD,97,0,1,0,0,0.4198473282442748,0.29508196721311475
580,580,580,10,2017,Mumbai,MI,MI,1,SRH,-0.4296577377609375,-0.5301119925088982,3.1733540271594576,3.731320105540254,0,MI,field,normal,MI,0,1,1,0,1,0.5704225352112676,0.4676258992805755
581,581,581,11,2017,Kolkata,KKR,KKR,1,KXIP,-0.7343501273362228,-0.10727589105799408,-1.0045133993701734,0.814941724981732,0,KKR,field,normal,KKR,0,1,1,0,1,0.5149253731343284,0.4814814814814815
582,582,582,12,2017,Bangalore,RCB,MI,1,RCB,-0.4296577377609375,-0.5301119925088982,2.9403204387349526,1.307069461595967,0,MI,field,normal,MI,0,1,1,0,0,0.5734265734265734,0.5
583,583,583,13,2017,Rajkot,GL,GL,1,RPS,-0.3799650573639695,0.4536006907112425,1.0454489052128562,0.2945918471536024,0,GL,field,normal,GL,0,1,1,0,1,0.5,0.2903225806451613
584,584,584,14,2017,Kolkata,KKR,KKR,1,SRH,-0.7343501273362228,-0.10727589105799408,3.1733540271594576,3.731320105540254,0,SRH,field,normal,KKR,17,0,1,0,1,0.5185185185185185,0.4642857142857143
585,585,585,15,2017,Delhi,DD,DD,1,KXIP,-0.2049974124359009,-0.7208299336175022,-1.0045133993701734,0.814941724981732,0,DD,bat,normal,DD,51,1,1,1,1,0.42424242424242425,0.4779411764705882
586,586,586,16,2017,Mumbai,MI,MI,1,GL,-0.4296577377609375,-0.5301119925088982,-0.3235587550633624,0.5316685095865827,0,MI,field,normal,MI,0,1,1,0,1,0.5763888888888888,0.5263157894736842
587,587,587,17,2017,Bangalore,RCB,RPS,1,RCB,1.101798148099828,0.20832902726012256,2.9403204387349526,1.307069461595967,0,RCB,field,normal,RPS,27,0,1,0,0,0.2857142857142857,0.4964028776978418
588,588,588,18,2017,Delhi,DD,KKR,1,DD,-0.7343501273362228,-0.10727589105799408,-0.16190536447856857,-0.6035221143822084,0,DD,bat,normal,KKR,0,0,1,1,0,0.5220588235294118,0.42857142857142855
589,589,589,19,2017,Hyderabad,SRH,SRH,1,KXIP,3.4049638687227883,3.7638542658620215,-1.0045133993701734,0.814941724981732,0,KXIP,field,normal,SRH,5,0,1,0,1,0.4609929078014184,0.4744525547445255
590,590,590,20,2017,Rajkot,GL,RCB,1,GL,3.1527369404271814,1.255804835940793,-0.3235587550633624,0.5316685095865827,0,GL,field,normal,RCB,21,0,1,0,0,0.4928571428571429,0.5
591,591,591,21,2017,Hyderabad,SRH,SRH,1,DD,3.4049638687227883,3.7638542658620215,-0.16190536447856857,-0.6035221143822084,0,SRH,bat,normal,SRH,15,1,1,1,1,0.4647887323943662,0.4253731343283582
592,592,592,22,2017,Indore,Indore,MI,1,KXIP,-0.4296577377609375,-0.5301119925088982,-1.0045133993701734,0.814941724981732,0,MI,field,normal,MI,0,1,1,0,2,0.5793103448275863,0.4710144927536232
593,593,593,23,2017,Kolkata,KKR,GL,1,KKR,-0.3799650573639695,0.4536006907112425,-0.6509767080065811,-0.010468099965824306,0,GL,field,normal,GL,0,1,1,0,0,0.4761904761904762,0.5255474452554745
594,594,594,24,2017,Mumbai,MI,MI,1,DD,-0.4296577377609375,-0.5301119925088982,-0.16190536447856857,-0.6035221143822084,0,DD,field,normal,MI,14,0,1,0,1,0.5821917808219178,0.4222222222222222
595,595,595,25,2017,Pune,RPS,RPS,1,SRH,1.101798148099828,0.20832902726012256,3.1733540271594576,3.731320105540254,0,RPS,field,normal,RPS,0,1,1,0,1,0.296875,0.4685314685314685
596,596,596,26,2017,Rajkot,GL,KXIP,1,GL,-1.117005152756815,0.7466657779201396,-0.3235587550633624,0.5316685095865827,0,GL,field,normal,KXIP,26,0,1,0,0,0.4676258992805755,0.5
597,597,597,27,2017,Kolkata,KKR,KKR,1,RCB,-0.7343501273362228,-0.10727589105799408,2.9403204387349526,1.307069461595967,0,RCB,field,normal,KKR,82,0,1,0,1,0.5217391304347826,0.4964539007092199
598,598,598,28,2017,Mumbai,MI,RPS,1,MI,1.101798148099828,0.20832902726012256,-0.3694700449862442,-0.4191764288353398,0,MI,field,normal,RPS,3,0,1,0,0,0.3076923076923077,0.5850340136054422
599,599,599,29,2017,Pune,RPS,KKR,1,RPS,-0.7343501273362228,-0.10727589105799408,1.0454489052128562,0.2945918471536024,0,KKR,field,normal,KKR,0,1,1,0,0,0.5251798561151079,0.3181818181818182
600,600,600,30,2017,Bangalore,RCB,GL,1,RCB,-0.3799650573639695,0.4536006907112425,2.9403204387349526,1.307069461595967,0,GL,field,normal,GL,0,1,1,0,0,0.4782608695652174,0.4929577464788733
601,601,601,31,2017,Kolkata,KKR,KKR,1,DD,-0.7343501273362228,-0.10727589105799408,-0.16190536447856857,-0.6035221143822084,0,KKR,field,normal,KKR,0,1,1,0,1,0.5285714285714286,0.4191176470588235
602,602,602,32,2017,Chandigarh,KXIP,SRH,1,KXIP,3.4049638687227883,3.7638542658620215,-1.0045133993701734,0.814941724981732,0,KXIP,field,normal,SRH,26,0,1,0,0,0.4652777777777778,0.4714285714285714
603,603,603,33,2017,Pune,RPS,RPS,1,RCB,1.101798148099828,0.20832902726012256,2.9403204387349526,1.307069461595967,0,RCB,field,normal,RPS,61,0,1,0,1,0.31343283582089554,0.4895104895104895
604,604,604,34,2017,Rajkot,GL,MI,1,GL,-0.4296577377609375,-0.5301119925088982,-0.3235587550633624,0.5316685095865827,0,GL,bat,tie,MI,0,0,1,1,0,0.581081081081081,0.5
