,Unnamed: 0,ID,SEASON,CITY,CITY_Corrrected,TEAM1,TEAM1_MODEL,TEAM2,TEAM2_MODEL,TEAM1_RunsperOver,TEAM1_RunsperWicket,TEAM1_BattingIndex,TEAM1_RunsconcededperOver,TEAM1_RunsconcededperWicket,TEAM1_BowlingIndex,TEAM1_BattingWicketRate,TEAM1_BowlingWicketRate,TEAM1_RunsperWicket_6Batsmen,TEAM1_RunsperWicket_4Batsmen,TEAM1_RunsperWicket_2Batsmen,TEAM1_Runsperball_6Batsmen,TEAM1_Runsperball_4Batsmen,TEAM1_Runsperball_2Batsmen,TEAM1_RunsconcedeperWicket_5Bowler,TEAM1_RunsconcedeperWicket_3Bowler,TEAM1_RunsconcedeperOver_5Bowler,TEAM1_RunsconcedeperOver_3Bowler,TEAM1_BallsbowledperWicket_5Bowler,TEAM1_BallsbowledperWicket_3Bowler,TEAM2_Team_Strength,TEAM2_Cumulative_Team_Strength,TEAM2_RunsperOver,TEAM2_RunsperWicket,TEAM2_BattingIndex,TEAM2_RunsconcededperOver,TEAM2_RunsconcededperWicket,TEAM2_BowlingIndex,TEAM2_BattingWicketRate,TEAM1_Team_Strength,TEAM2_BowlingWicketRate,TEAM2_RunsperWicket_6Batsmen,TEAM2_RunsperWicket_4Batsmen,TEAM2_RunsperWicket_2Batsmen,TEAM2_Runsperball_6Batsmen,TEAM2_Runsperball_4Batsmen,TEAM2_Runsperball_2Batsmen,TEAM2_RunsconcedeperWicket_5Bowler,TEAM2_RunsconcedeperWicket_3Bowler,TEAM2_RunsconcedeperOver_5Bowler,TEAM2_RunsconcedeperOver_3Bowler,TEAM2_BallsbowledperWicket_5Bowler,TEAM2_BallsbowledperWicket_3Bowler,TEAM1_Cumulative_Team_Strength,TOSS_WINNER,TEAM1_STRENGTH,TEAM1_CUMU_STRENGTH,TEAM2_STRENGTH,TEAM2_CUMU_STRENGTH,TOSS_DECISION,RESULT,WINNER,WIN_BY_RUNS,TOSS_WINNER_MODEL,WINNER_MODEL,TOSS_DECISION_MODEL,CITY_MODEL,WIN_RATE_TEAM1,WIN_RATE_TEAM2
191,191,251,2011,Kolkata,KKR,RR,1,KKR,0,7.693069306930694,22.042553191489358,169.57488940383405,8.451030927835049,33.121212121212125,279.9083880037488,0.05816831683168318,0.04252577319587629,26.65217391304348,29.705882352941174,31.5,1.3472527472527474,1.3797814207650274,1.4089456869009584,29.25,28.28125,8.041237113402063,7.8354978354978355,130.95,129.9375,33.16704805425,31.244114880694447,7.232175502742231,27.859154929577464,201.48229780879055,8.05981308411215,31.705882352941174,255.54348543155587,0.043266301035953685,33.93683000714219,0.04236760124610592,30.98148148148148,33.785714285714285,37.708333333333336,1.2849462365591398,1.2923497267759565,1.3021582733812949,38.68965517241379,37.16,8.169902912621357,8.161054172767201,170.48275862068962,163.92,35.15302577025641,KKR,266.3524531,324.6706349,223.2428571,222.2071429,field,normal,KKR,0,0,0,0,0,0.5869565217391305,0.4186046511627907
192,192,252,2011,Kochi,Kochi,CSK,1,KTK,0,7.781449893390191,27.96551724137931,217.6122711565326,7.724247226624405,27.38202247191011,211.5055111380188,0.046375266524520266,0.04701531959852087,34.886792452830186,38.088235294117645,40.75,1.4028831562974204,1.4649321266968325,1.4908536585365857,26.86792452830189,26.72972972972973,7.521126760563379,7.464150943396226,128.6037735849057,128.9189189189189,33.00193873532468,32.46205397880952,,,,,,,,31.75688909693452,,32.392857142857146,39.1578947368421,46.16666666666666,1.2792665726375176,1.330948121645796,1.4096692111959288,28.92,24.88636363636364,8.131208997188379,8.061349693251534,128.04,111.13636363636364,30.710986079330358,KTK,299.735119,288.84375,,,field,normal,KTK,0,0,0,0,2,0.5714285714285714,0.3333333333333333
193,193,253,2011,Delhi,DD,SRH,1,DD,0,7.176972281449894,19.858407079646014,142.5232371643678,7.812297734627831,25.956989247311824,202.7837282945332,0.060234541577825165,0.05016181229773463,24.318181818181817,28.0,27.608695652173914,1.2829736211031175,1.3703099510603591,1.414253897550111,25.01639344262295,22.603773584905664,7.548227535037098,7.081773399014778,119.31147540983606,114.90566037735849,33.34422051071429,32.661169036785715,7.433109346365303,23.04545454545455,171.2993835730549,7.6987295825771325,26.18518518518519,201.59265981044567,0.05375687232742822,31.05969620928571,0.04900181488203267,29.52173913043478,28.90909090909091,28.72727272727273,1.4477611940298507,1.5288461538461535,1.5643564356435644,28.28205128205128,32.52,8.583657587548638,8.86909090909091,118.6153846153846,132.0,31.780747838071427,SRH,323.05,283.8,345.6142857,313.4357143000001,bat,normal,SRH,16,1,1,1,0,0.4,0.5434782608695652
194,194,254,2011,Mumbai,MI,RPS,1,MI,0,,,,,,,,,27.596774193548388,31.195121951219512,34.68,1.242556281771968,1.298477157360406,1.3610675039246467,29.70833333333333,30.105263157894736,7.3128205128205135,7.0184049079754605,146.25,154.42105263157896,34.52150154499999,32.871468692916665,7.9989556135770234,25.277227722772285,202.1914225887341,7.646677471636952,27.430232558139533,209.7501413440881,0.05274151436031332,33.69394071971656,0.04646137223122637,31.214285714285715,32.1904761904762,35.64,1.3961661341853036,1.4663774403470715,1.4535073409461663,24.91803278688525,24.84090909090909,7.2151898734177236,7.066810344827586,124.327868852459,126.54545454545456,32.239231139478456,RPS,,,299.04375,300.35625,bat,normal,MI,0,1,0,1,0,0.6666666666666666,0.5434782608695652
195,195,255,2011,Kolkata,KKR,KTK,1,KKR,0,,,,,,,,,32.392857142857146,39.1578947368421,46.16666666666666,1.2792665726375176,1.330948121645796,1.4096692111959288,28.92,24.88636363636364,8.131208997188379,8.061349693251534,128.04,111.13636363636364,33.16704805425,31.244114880694447,7.232175502742231,27.859154929577464,201.48229780879055,8.05981308411215,31.705882352941174,255.54348543155587,0.043266301035953685,33.00193873532468,0.04236760124610592,30.98148148148148,33.785714285714285,37.708333333333336,1.2849462365591398,1.2923497267759565,1.3021582733812949,38.68965517241379,37.16,8.169902912621357,8.161054172767201,170.48275862068962,163.92,32.46205397880952,KKR,,,223.2428571,222.2071429,field,normal,KTK,6,0,1,0,0,0.5,0.4318181818181818
196,196,256,2011,Chandigarh,KXIP,KXIP,1,RR,0,7.798552472858867,26.9375,210.07350723763568,8.56246153846154,36.80952380952381,315.18013186813187,0.048250904704463214,0.03876923076923077,22.731707317073173,22.705882352941174,22.947368421052627,1.256064690026954,1.3151618398637137,1.4581939799331105,32.71739130434783,39.115384615384606,8.157181571815718,7.9453125,144.3913043478261,177.23076923076923,33.93683000714219,35.15302577025641,7.693069306930694,22.042553191489358,169.57488940383405,8.451030927835049,33.121212121212125,279.9083880037488,0.05816831683168318,31.182941947619053,0.04252577319587629,26.65217391304348,29.705882352941174,31.5,1.3472527472527474,1.3797814207650274,1.4089456869009584,29.25,28.28125,8.041237113402063,7.8354978354978355,130.95,129.9375,34.26447392035714,RR,282.3730159,325.6190476000001,266.3524531,324.6706349,field,normal,KXIP,48,0,1,0,1,0.5,0.5744680851063829
197,197,257,2011,Mumbai,MI,MI,1,CSK,0,7.9989556135770234,25.277227722772285,202.1914225887341,7.646677471636952,27.430232558139533,209.7501413440881,0.05274151436031332,0.04646137223122637,31.214285714285715,32.1904761904762,35.64,1.3961661341853036,1.4663774403470715,1.4535073409461663,24.91803278688525,24.84090909090909,7.2151898734177236,7.066810344827586,124.327868852459,126.54545454545456,31.75688909693452,30.710986079330358,7.781449893390191,27.96551724137931,217.6122711565326,7.724247226624405,27.38202247191011,211.5055111380188,0.046375266524520266,34.52150154499999,0.04701531959852087,34.886792452830186,38.088235294117645,40.75,1.4028831562974204,1.4649321266968325,1.4908536585365857,26.86792452830189,26.72972972972973,7.521126760563379,7.464150943396226,128.6037735849057,128.9189189189189,32.871468692916665,CSK,299.04375,300.35625,299.735119,288.84375,field,normal,MI,8,0,1,0,1,0.5531914893617021,0.56
198,198,258,2011,Kolkata,KKR,KKR,1,RCB,0,7.232175502742231,27.859154929577464,201.48229780879055,8.05981308411215,31.705882352941174,255.54348543155587,0.043266301035953685,0.04236760124610592,30.98148148148148,33.785714285714285,37.708333333333336,1.2849462365591398,1.2923497267759565,1.3021582733812949,38.68965517241379,37.16,8.169902912621357,8.161054172767201,170.48275862068962,163.92,30.09433989202084,28.184785480145838,7.693002257336342,26.41860465116279,203.23838521707177,7.776253298153034,30.320987654320987,235.78368025017102,0.04853273137697517,33.16704805425,0.042744063324538256,29.925,29.771428571428572,31.6,1.3918604651162791,1.4512534818941505,1.6040609137055837,28.393939393939394,28.923076923076927,7.884992987377279,7.712820512820513,129.63636363636363,135.0,31.244114880694447,RCB,223.2428571,222.2071429,262.3125,238.3125,field,normal,RCB,0,0,0,0,1,0.4222222222222222,0.44
199,199,259,2011,Delhi,DD,DD,1,KXIP,0,7.433109346365303,23.04545454545455,171.2993835730549,7.6987295825771325,26.18518518518519,201.59265981044567,0.05375687232742822,0.04900181488203267,29.52173913043478,28.90909090909091,28.72727272727273,1.4477611940298507,1.5288461538461535,1.5643564356435644,28.28205128205128,32.52,8.583657587548638,8.86909090909091,118.6153846153846,132.0,31.182941947619053,34.26447392035714,7.798552472858867,26.9375,210.07350723763568,8.56246153846154,36.80952380952381,315.18013186813187,0.048250904704463214,33.34422051071429,0.03876923076923077,22.731707317073173,22.705882352941174,22.947368421052627,1.256064690026954,1.3151618398637137,1.4581939799331105,32.71739130434783,39.115384615384606,8.157181571815718,7.9453125,144.3913043478261,177.23076923076923,32.661169036785715,KXIP,345.6142857,313.4357143000001,282.3730159,325.6190476000001,field,normal,DD,29,0,1,0,1,0.5319148936170213,0.5106382978723404
200,200,260,2011,Hyderabad,SRH,MI,1,SRH,0,7.9989556135770234,25.277227722772285,202.1914225887341,7.646677471636952,27.430232558139533,209.7501413440881,0.05274151436031332,0.04646137223122637,31.214285714285715,32.1904761904762,35.64,1.3961661341853036,1.4663774403470715,1.4535073409461663,24.91803278688525,24.84090909090909,7.2151898734177236,7.066810344827586,124.327868852459,126.54545454545456,31.05969620928571,31.780747838071427,7.176972281449894,19.858407079646014,142.5232371643678,7.812297734627831,25.956989247311824,202.7837282945332,0.060234541577825165,34.52150154499999,0.05016181229773463,24.318181818181817,28.0,27.608695652173914,1.2829736211031175,1.3703099510603591,1.414253897550111,25.01639344262295,22.603773584905664,7.548227535037098,7.081773399014778,119.31147540983606,114.90566037735849,32.871468692916665,SRH,299.04375,300.35625,323.05,283.8,field,normal,MI,37,0,1,0,0,0.5625,0.4117647058823529
201,201,261,2011,Jaipur,RR,KTK,1,RR,0,,,,,,,,,32.392857142857146,39.1578947368421,46.16666666666666,1.2792665726375176,1.330948121645796,1.4096692111959288,28.92,24.88636363636364,8.131208997188379,8.061349693251534,128.04,111.13636363636364,33.93683000714219,35.15302577025641,7.693069306930694,22.042553191489358,169.57488940383405,8.451030927835049,33.121212121212125,279.9083880037488,0.05816831683168318,33.00193873532468,0.04252577319587629,26.65217391304348,29.705882352941174,31.5,1.3472527472527474,1.3797814207650274,1.4089456869009584,29.25,28.28125,8.041237113402063,7.8354978354978355,130.95,129.9375,32.46205397880952,RR,,,266.3524531,324.6706349,field,normal,RR,0,0,0,0,0,0.6,0.5625
202,202,262,2011,Chennai,CSK,CSK,1,RPS,0,7.781449893390191,27.96551724137931,217.6122711565326,7.724247226624405,27.38202247191011,211.5055111380188,0.046375266524520266,0.04701531959852087,34.886792452830186,38.088235294117645,40.75,1.4028831562974204,1.4649321266968325,1.4908536585365857,26.86792452830189,26.72972972972973,7.521126760563379,7.464150943396226,128.6037735849057,128.9189189189189,33.69394071971656,32.239231139478456,,,,,,,,31.75688909693452,,27.596774193548388,31.195121951219512,34.68,1.242556281771968,1.298477157360406,1.3610675039246467,29.70833333333333,30.105263157894736,7.3128205128205135,7.0184049079754605,146.25,154.42105263157896,30.710986079330358,RPS,299.735119,288.84375,,,field,normal,CSK,25,0,1,0,1,0.5490196078431373,0.5
203,203,263,2011,Delhi,DD,DD,1,RCB,0,7.433109346365303,23.04545454545455,171.2993835730549,7.6987295825771325,26.18518518518519,201.59265981044567,0.05375687232742822,0.04900181488203267,29.52173913043478,28.90909090909091,28.72727272727273,1.4477611940298507,1.5288461538461535,1.5643564356435644,28.28205128205128,32.52,8.583657587548638,8.86909090909091,118.6153846153846,132.0,30.09433989202084,28.184785480145838,7.693002257336342,26.41860465116279,203.23838521707177,7.776253298153034,30.320987654320987,235.78368025017102,0.04853273137697517,33.34422051071429,0.042744063324538256,29.925,29.771428571428572,31.6,1.3918604651162791,1.4512534818941505,1.6040609137055837,28.393939393939394,28.923076923076927,7.884992987377279,7.712820512820513,129.63636363636363,135.0,32.661169036785715,RCB,345.6142857,313.4357143000001,262.3125,238.3125,field,normal,RCB,0,0,0,0,1,0.5416666666666666,0.4509803921568628
204,204,264,2011,Mumbai,MI,RPS,1,CSK,0,,,,,,,,,27.596774193548388,31.195121951219512,34.68,1.242556281771968,1.298477157360406,1.3610675039246467,29.70833333333333,30.105263157894736,7.3128205128205135,7.0184049079754605,146.25,154.42105263157896,31.75688909693452,30.710986079330358,7.781449893390191,27.96551724137931,217.6122711565326,7.724247226624405,27.38202247191011,211.5055111380188,0.046375266524520266,33.69394071971656,0.04701531959852087,34.886792452830186,38.088235294117645,40.75,1.4028831562974204,1.4649321266968325,1.4908536585365857,26.86792452830189,26.72972972972973,7.521126760563379,7.464150943396226,128.6037735849057,128.9189189189189,32.239231139478456,RPS,,,299.735119,288.84375,bat,normal,CSK,0,1,0,1,2,0.4,0.5576923076923077
205,205,265,2011,Kochi,Kochi,SRH,1,KTK,0,7.176972281449894,19.858407079646014,142.5232371643678,7.812297734627831,25.956989247311824,202.7837282945332,0.060234541577825165,0.05016181229773463,24.318181818181817,28.0,27.608695652173914,1.2829736211031175,1.3703099510603591,1.414253897550111,25.01639344262295,22.603773584905664,7.548227535037098,7.081773399014778,119.31147540983606,114.90566037735849,33.00193873532468,32.46205397880952,,,,,,,,31.05969620928571,,32.392857142857146,39.1578947368421,46.16666666666666,1.2792665726375176,1.330948121645796,1.4096692111959288,28.92,24.88636363636364,8.131208997188379,8.061349693251534,128.04,111.13636363636364,31.780747838071427,KTK,323.05,283.8,,,field,normal,SRH,55,0,1,0,2,0.40384615384615385,0.5
206,206,266,2011,Delhi,DD,KKR,1,DD,0,7.232175502742231,27.859154929577464,201.48229780879055,8.05981308411215,31.705882352941174,255.54348543155587,0.043266301035953685,0.04236760124610592,30.98148148148148,33.785714285714285,37.708333333333336,1.2849462365591398,1.2923497267759565,1.3021582733812949,38.68965517241379,37.16,8.169902912621357,8.161054172767201,170.48275862068962,163.92,33.34422051071429,32.661169036785715,7.433109346365303,23.04545454545455,171.2993835730549,7.6987295825771325,26.18518518518519,201.59265981044567,0.05375687232742822,33.16704805425,0.04900181488203267,29.52173913043478,28.90909090909091,28.72727272727273,1.4477611940298507,1.5288461538461535,1.5643564356435644,28.28205128205128,32.52,8.583657587548638,8.86909090909091,118.6153846153846,132.0,31.244114880694447,DD,223.2428571,222.2071429,345.6142857,313.4357143000001,field,normal,KKR,17,0,1,0,0,0.4130434782608696,0.5306122448979592
207,207,267,2011,Jaipur,RR,MI,1,RR,0,7.9989556135770234,25.277227722772285,202.1914225887341,7.646677471636952,27.430232558139533,209.7501413440881,0.05274151436031332,0.04646137223122637,31.214285714285715,32.1904761904762,35.64,1.3961661341853036,1.4663774403470715,1.4535073409461663,24.91803278688525,24.84090909090909,7.2151898734177236,7.066810344827586,124.327868852459,126.54545454545456,33.93683000714219,35.15302577025641,7.693069306930694,22.042553191489358,169.57488940383405,8.451030927835049,33.121212121212125,279.9083880037488,0.05816831683168318,34.52150154499999,0.04252577319587629,26.65217391304348,29.705882352941174,31.5,1.3472527472527474,1.3797814207650274,1.4089456869009584,29.25,28.28125,8.041237113402063,7.8354978354978355,130.95,129.9375,32.871468692916665,RR,299.04375,300.35625,266.3524531,324.6706349,field,normal,RR,0,0,0,0,0,0.5714285714285714,0.5714285714285714
208,208,268,2011,Bangalore,RCB,RCB,1,RPS,0,7.693002257336342,26.41860465116279,203.23838521707177,7.776253298153034,30.320987654320987,235.78368025017102,0.04853273137697517,0.042744063324538256,29.925,29.771428571428572,31.6,1.3918604651162791,1.4512534818941505,1.6040609137055837,28.393939393939394,28.923076923076927,7.884992987377279,7.712820512820513,129.63636363636363,135.0,33.69394071971656,32.239231139478456,,,,,,,,30.09433989202084,,27.596774193548388,31.195121951219512,34.68,1.242556281771968,1.298477157360406,1.3610675039246467,29.70833333333333,30.105263157894736,7.3128205128205135,7.0184049079754605,146.25,154.42105263157896,28.184785480145838,RPS,262.3125,238.3125,,,field,normal,RCB,26,0,1,0,1,0.4615384615384616,0.3333333333333333
209,209,269,2011,Kochi,Kochi,DD,1,KTK,0,7.433109346365303,23.04545454545455,171.2993835730549,7.6987295825771325,26.18518518518519,201.59265981044567,0.05375687232742822,0.04900181488203267,29.52173913043478,28.90909090909091,28.72727272727273,1.4477611940298507,1.5288461538461535,1.5643564356435644,28.28205128205128,32.52,8.583657587548638,8.86909090909091,118.6153846153846,132.0,33.00193873532468,32.46205397880952,,,,,,,,33.34422051071429,,32.392857142857146,39.1578947368421,46.16666666666666,1.2792665726375176,1.330948121645796,1.4096692111959288,28.92,24.88636363636364,8.131208997188379,8.061349693251534,128.04,111.13636363636364,32.661169036785715,DD,345.6142857,313.4357143000001,,,bat,normal,DD,38,1,1,1,2,0.52,0.42857142857142855
210,210,270,2011,Kolkata,KKR,KXIP,1,KKR,0,7.798552472858867,26.9375,210.07350723763568,8.56246153846154,36.80952380952381,315.18013186813187,0.048250904704463214,0.03876923076923077,22.731707317073173,22.705882352941174,22.947368421052627,1.256064690026954,1.3151618398637137,1.4581939799331105,32.71739130434783,39.115384615384606,8.157181571815718,7.9453125,144.3913043478261,177.23076923076923,33.16704805425,31.244114880694447,7.232175502742231,27.859154929577464,201.48229780879055,8.05981308411215,31.705882352941174,255.54348543155587,0.043266301035953685,31.182941947619053,0.04236760124610592,30.98148148148148,33.785714285714285,37.708333333333336,1.2849462365591398,1.2923497267759565,1.3021582733812949,38.68965517241379,37.16,8.169902912621357,8.161054172767201,170.48275862068962,163.92,34.26447392035714,KKR,282.3730159,325.6190476000001,223.2428571,222.2071429,field,normal,KKR,0,0,0,0,0,0.5,0.425531914893617
211,211,271,2011,Jaipur,RR,RPS,1,RR,0,,,,,,,,,27.596774193548388,31.195121951219512,34.68,1.242556281771968,1.298477157360406,1.3610675039246467,29.70833333333333,30.105263157894736,7.3128205128205135,7.0184049079754605,146.25,154.42105263157896,33.93683000714219,35.15302577025641,7.693069306930694,22.042553191489358,169.57488940383405,8.451030927835049,33.121212121212125,279.9083880037488,0.05816831683168318,33.69394071971656,0.04252577319587629,26.65217391304348,29.705882352941174,31.5,1.3472527472527474,1.3797814207650274,1.4089456869009584,29.25,28.28125,8.041237113402063,7.8354978354978355,130.95,129.9375,32.239231139478456,RR,,,266.3524531,324.6706349,field,normal,RR,0,0,0,0,0,0.2857142857142857,0.58
212,212,272,2011,Chennai,CSK,CSK,1,SRH,0,7.781449893390191,27.96551724137931,217.6122711565326,7.724247226624405,27.38202247191011,211.5055111380188,0.046375266524520266,0.04701531959852087,34.886792452830186,38.088235294117645,40.75,1.4028831562974204,1.4649321266968325,1.4908536585365857,26.86792452830189,26.72972972972973,7.521126760563379,7.464150943396226,128.6037735849057,128.9189189189189,31.05969620928571,31.780747838071427,7.176972281449894,19.858407079646014,142.5232371643678,7.812297734627831,25.956989247311824,202.7837282945332,0.060234541577825165,31.75688909693452,0.05016181229773463,24.318181818181817,28.0,27.608695652173914,1.2829736211031175,1.3703099510603591,1.414253897550111,25.01639344262295,22.603773584905664,7.548227535037098,7.081773399014778,119.31147540983606,114.90566037735849,30.710986079330358,CSK,299.735119,288.84375,323.05,283.8,bat,normal,CSK,19,1,1,1,1,0.5660377358490566,0.4150943396226415
