,Unnamed: 0,ID,SEASON,CITY,CITY_Corrrected,TEAM1,TEAM1_MODEL,TEAM2,TEAM2_MODEL,TEAM1_RunsperOver,TEAM1_RunsperWicket,TEAM1_BattingIndex,TEAM1_RunsconcededperOver,TEAM1_RunsconcededperWicket,TEAM1_BowlingIndex,TEAM1_BattingWicketRate,TEAM1_BowlingWicketRate,TEAM1_RunsperWicket_6Batsmen,TEAM1_RunsperWicket_4Batsmen,TEAM1_RunsperWicket_2Batsmen,TEAM1_Runsperball_6Batsmen,TEAM1_Runsperball_4Batsmen,TEAM1_Runsperball_2Batsmen,TEAM1_RunsconcedeperWicket_5Bowler,TEAM1_RunsconcedeperWicket_3Bowler,TEAM1_RunsconcedeperOver_5Bowler,TEAM1_RunsconcedeperOver_3Bowler,TEAM1_BallsbowledperWicket_5Bowler,TEAM1_BallsbowledperWicket_3Bowler,TEAM2_RunsperOver,TEAM2_RunsperWicket,TEAM2_BattingIndex,TEAM2_RunsconcededperOver,TEAM2_RunsconcededperWicket,TEAM2_BowlingIndex,TEAM2_BattingWicketRate,TOSS_WINNER,TEAM2_BowlingWicketRate,TEAM2_RunsperWicket_6Batsmen,TEAM2_RunsperWicket_4Batsmen,TEAM2_RunsperWicket_2Batsmen,TEAM2_Runsperball_6Batsmen,TEAM2_Runsperball_4Batsmen,TEAM2_Runsperball_2Batsmen,TEAM2_RunsconcedeperWicket_5Bowler,TEAM2_RunsconcedeperWicket_3Bowler,TEAM2_RunsconcedeperOver_5Bowler,TEAM2_RunsconcedeperOver_3Bowler,TEAM2_BallsbowledperWicket_5Bowler,TEAM2_BallsbowledperWicket_3Bowler,TEAM1_STRENGTH,TEAM1_CUMU_STRENGTH,TEAM2_STRENGTH,TEAM2_CUMU_STRENGTH,TOSS_DECISION,RESULT,WINNER,WIN_BY_RUNS,TOSS_WINNER_MODEL,WINNER_MODEL,TOSS_DECISION_MODEL,CITY_MODEL,WIN_RATE_TEAM1,WIN_RATE_TEAM2
498,498,562,2015,Mumbai,MI,RCB,1,MI,0,7.377777777777778,24.292682926829272,179.22601626016262,7.896825396825397,31.09375,245.54191468253967,0.050617283950617285,0.042328042328042326,24.466666666666665,27.127659574468087,31.41666666666667,1.2655172413793103,1.2944162436548223,1.3885819521178635,28.823529411764714,25.880952380952376,7.945945945945946,7.601398601398603,130.58823529411765,122.57142857142857,7.658480868075385,25.1123595505618,192.32252517020768,7.8379920136908146,34.17910447761194,267.89554793062644,0.0508280982295831,RCB,0.03822019395322305,32.12903225806452,32.31111111111111,39.2,1.304518664047151,1.2720909886264218,1.3220910623946036,27.16666666666667,24.05405405405405,7.31214953271028,7.072847682119205,133.75,122.43243243243244,375.8469388,345.5940476,394.8266667,332.8588889,bat,normal,RCB,39,1,1,1,0,0.4956521739130435,0.5702479338842975
499,499,563,2015,Chennai,CSK,CSK,1,RR,0,8.0780331373597,35.98571428571429,290.69379247155837,8.175930922827849,28.055555555555557,229.38028422378127,0.03741314804917156,0.048569886670264434,35.47761194029851,39.68085106382978,37.55172413793103,1.3391549295774647,1.3733431516936672,1.4051612903225807,24.88888888888889,22.96551724137931,8.108597285067871,8.121951219512193,110.5,101.79310344827586,7.6212214682294865,23.397727272727273,178.3192613986877,7.847014925373133,28.04,220.0302985074627,0.05428747686613202,CSK,0.04664179104477612,28.654545454545456,26.5531914893617,29.08695652173913,1.3177257525083612,1.2580645161290325,1.3247524752475248,28.31372549019608,27.842105263157894,8.112359550561798,8.138461538461538,125.64705882352942,123.15789473684212,373.45535710000007,312.4125,418.5384615,285.5538462,bat,normal,CSK,12,1,1,1,1,0.6129032258064516,0.543859649122807
500,500,564,2015,Hyderabad,SRH,SRH,1,KXIP,0,7.34593572778828,26.256756756756765,192.88044755530584,8.125925925925927,31.797101449275363,258.38089103596354,0.04662885948330183,0.042592592592592585,30.377777777777773,34.28947368421053,37.708333333333336,1.2728119180633146,1.2787046123650638,1.3040345821325647,25.188679245283016,25.23913043478261,7.402957486136785,7.3326315789473675,122.49056603773585,123.91304347826087,8.557575757575759,29.72631578947368,254.3851993620415,8.283559577677226,26.403846153846153,218.71783269520827,0.047979797979797977,SRH,0.052287581699346414,33.74647887323944,33.611111111111114,30.51515151515152,1.5164556962025315,1.568712186689715,1.6535303776683088,22.78947368421053,23.134615384615387,7.692079940784604,7.589905362776025,106.65789473684212,109.73076923076924,384.35714289999993,283.0166667,255.8627451,243.6166667,bat,normal,SRH,5,1,1,1,1,0.4358974358974359,0.5
501,501,565,2015,Raipur,Raipur,CSK,1,DD,0,8.0780331373597,35.98571428571429,290.69379247155837,8.175930922827849,28.055555555555557,229.38028422378127,0.03741314804917156,0.048569886670264434,35.47761194029851,39.68085106382978,37.55172413793103,1.3391549295774647,1.3733431516936672,1.4051612903225807,24.88888888888889,22.96551724137931,8.108597285067871,8.121951219512193,110.5,101.79310344827586,7.2454212454212445,23.0,166.64468864468859,8.44311377245509,41.470588235294116,350.1408946812258,0.0525030525030525,CSK,0.033932135728542916,31.65116279069768,35.19354838709677,41.368421052631575,1.3048897411313518,1.312876052948255,1.3481989708404802,33.6578947368421,28.923076923076927,8.750285062713798,8.545454545454545,138.4736842105263,121.84615384615385,373.45535710000007,312.4125,267.2845238,239.077381,bat,normal,DD,0,1,0,1,2,0.616,0.40869565217391307
502,502,566,2015,Chandigarh,KXIP,KXIP,1,RCB,0,8.557575757575759,29.72631578947368,254.3851993620415,8.283559577677226,26.403846153846153,218.71783269520827,0.047979797979797977,0.052287581699346414,33.74647887323944,33.611111111111114,30.51515151515152,1.5164556962025315,1.568712186689715,1.6535303776683088,22.78947368421053,23.134615384615387,7.692079940784604,7.589905362776025,106.65789473684212,109.73076923076924,7.377777777777778,24.292682926829272,179.22601626016262,7.896825396825397,31.09375,245.54191468253967,0.050617283950617285,RCB,0.042328042328042326,24.466666666666665,27.127659574468087,31.41666666666667,1.2655172413793103,1.2944162436548223,1.3885819521178635,28.823529411764714,25.880952380952376,7.945945945945946,7.601398601398603,130.58823529411765,122.57142857142857,255.8627451,243.6166667,375.8469388,345.5940476,field,normal,KXIP,22,0,1,0,1,0.4957264957264957,0.5
503,503,567,2015,Mumbai,MI,MI,1,KKR,0,7.658480868075385,25.1123595505618,192.32252517020768,7.8379920136908146,34.17910447761194,267.89554793062644,0.0508280982295831,0.03822019395322305,32.12903225806452,32.31111111111111,39.2,1.304518664047151,1.2720909886264218,1.3220910623946036,27.16666666666667,24.05405405405405,7.31214953271028,7.072847682119205,133.75,122.43243243243244,7.8197802197802195,27.26436781609195,213.2013641530883,7.516587677725117,28.662650602409638,215.44532632901272,0.0478021978021978,KKR,0.04370721432332807,32.109375,32.0,37.892857142857146,1.3292367399741267,1.303054032889585,1.2954822954822955,25.768115942028984,22.914893617021278,7.237449118046133,7.148230088495575,128.17391304347825,115.40425531914892,394.8266667,332.8588889,348.41629460000007,317.1114583000001,field,normal,MI,5,0,1,0,1,0.5655737704918032,0.5217391304347826
504,504,568,2015,Hyderabad,SRH,SRH,1,RCB,0,7.34593572778828,26.256756756756765,192.88044755530584,8.125925925925927,31.797101449275363,258.38089103596354,0.04662885948330183,0.042592592592592585,30.377777777777773,34.28947368421053,37.708333333333336,1.2728119180633146,1.2787046123650638,1.3040345821325647,25.188679245283016,25.23913043478261,7.402957486136785,7.3326315789473675,122.49056603773585,123.91304347826087,7.377777777777778,24.292682926829272,179.22601626016262,7.896825396825397,31.09375,245.54191468253967,0.050617283950617285,SRH,0.042328042328042326,24.466666666666665,27.127659574468087,31.41666666666667,1.2655172413793103,1.2944162436548223,1.3885819521178635,28.823529411764714,25.880952380952376,7.945945945945946,7.601398601398603,130.58823529411765,122.57142857142857,384.35714289999993,283.0166667,375.8469388,345.5940476,bat,normal,RCB,0,1,0,1,1,0.4406779661016949,0.4957264957264957
505,505,569,2015,Chandigarh,KXIP,KXIP,1,CSK,0,8.557575757575759,29.72631578947368,254.3851993620415,8.283559577677226,26.403846153846153,218.71783269520827,0.047979797979797977,0.052287581699346414,33.74647887323944,33.611111111111114,30.51515151515152,1.5164556962025315,1.568712186689715,1.6535303776683088,22.78947368421053,23.134615384615387,7.692079940784604,7.589905362776025,106.65789473684212,109.73076923076924,8.0780331373597,35.98571428571429,290.69379247155837,8.175930922827849,28.055555555555557,229.38028422378127,0.03741314804917156,KXIP,0.048569886670264434,35.47761194029851,39.68085106382978,37.55172413793103,1.3391549295774647,1.3733431516936672,1.4051612903225807,24.88888888888889,22.96551724137931,8.108597285067871,8.121951219512193,110.5,101.79310344827586,255.8627451,243.6166667,373.45535710000007,312.4125,bat,normal,CSK,0,1,0,1,1,0.5,0.6111111111111112
506,506,570,2015,Mumbai,MI,RR,1,KKR,0,7.6212214682294865,23.397727272727273,178.3192613986877,7.847014925373133,28.04,220.0302985074627,0.05428747686613202,0.04664179104477612,28.654545454545456,26.5531914893617,29.08695652173913,1.3177257525083612,1.2580645161290325,1.3247524752475248,28.31372549019608,27.842105263157894,8.112359550561798,8.138461538461538,125.64705882352942,123.15789473684212,7.8197802197802195,27.26436781609195,213.2013641530883,7.516587677725117,28.662650602409638,215.44532632901272,0.0478021978021978,RR,0.04370721432332807,32.109375,32.0,37.892857142857146,1.3292367399741267,1.303054032889585,1.2954822954822955,25.768115942028984,22.914893617021278,7.237449118046133,7.148230088495575,128.17391304347825,115.40425531914892,418.5384615,285.5538462,348.41629460000007,317.1114583000001,bat,normal,RR,9,1,1,1,2,0.5391304347826087,0.5172413793103449
507,507,572,2015,Hyderabad,SRH,SRH,1,MI,0,7.34593572778828,26.256756756756765,192.88044755530584,8.125925925925927,31.797101449275363,258.38089103596354,0.04662885948330183,0.042592592592592585,30.377777777777773,34.28947368421053,37.708333333333336,1.2728119180633146,1.2787046123650638,1.3040345821325647,25.188679245283016,25.23913043478261,7.402957486136785,7.3326315789473675,122.49056603773585,123.91304347826087,7.658480868075385,25.1123595505618,192.32252517020768,7.8379920136908146,34.17910447761194,267.89554793062644,0.0508280982295831,SRH,0.03822019395322305,32.12903225806452,32.31111111111111,39.2,1.304518664047151,1.2720909886264218,1.3220910623946036,27.16666666666667,24.05405405405405,7.31214953271028,7.072847682119205,133.75,122.43243243243244,384.35714289999993,283.0166667,394.8266667,332.8588889,bat,normal,MI,0,1,0,1,1,0.4369747899159664,0.5691056910569106
508,508,573,2015,Mumbai,MI,MI,1,CSK,0,7.658480868075385,25.1123595505618,192.32252517020768,7.8379920136908146,34.17910447761194,267.89554793062644,0.0508280982295831,0.03822019395322305,32.12903225806452,32.31111111111111,39.2,1.304518664047151,1.2720909886264218,1.3220910623946036,27.16666666666667,24.05405405405405,7.31214953271028,7.072847682119205,133.75,122.43243243243244,8.0780331373597,35.98571428571429,290.69379247155837,8.175930922827849,28.055555555555557,229.38028422378127,0.03741314804917156,MI,0.048569886670264434,35.47761194029851,39.68085106382978,37.55172413793103,1.3391549295774647,1.3733431516936672,1.4051612903225807,24.88888888888889,22.96551724137931,8.108597285067871,8.121951219512193,110.5,101.79310344827586,394.8266667,332.8588889,373.45535710000007,312.4125,bat,normal,MI,25,1,1,1,1,0.5725806451612904,0.6141732283464567
509,509,575,2015,Ranchi,Ranchi,RCB,1,CSK,0,7.377777777777778,24.292682926829272,179.22601626016262,7.896825396825397,31.09375,245.54191468253967,0.050617283950617285,0.042328042328042326,24.466666666666665,27.127659574468087,31.41666666666667,1.2655172413793103,1.2944162436548223,1.3885819521178635,28.823529411764714,25.880952380952376,7.945945945945946,7.601398601398603,130.58823529411765,122.57142857142857,8.0780331373597,35.98571428571429,290.69379247155837,8.175930922827849,28.055555555555557,229.38028422378127,0.03741314804917156,CSK,0.048569886670264434,35.47761194029851,39.68085106382978,37.55172413793103,1.3391549295774647,1.3733431516936672,1.4051612903225807,24.88888888888889,22.96551724137931,8.108597285067871,8.121951219512193,110.5,101.79310344827586,375.8469388,345.5940476,373.45535710000007,312.4125,field,normal,CSK,0,0,0,0,2,0.5,0.609375
510,510,576,2015,Kolkata,KKR,MI,1,CSK,0,7.658480868075385,25.1123595505618,192.32252517020768,7.8379920136908146,34.17910447761194,267.89554793062644,0.0508280982295831,0.03822019395322305,32.12903225806452,32.31111111111111,39.2,1.304518664047151,1.2720909886264218,1.3220910623946036,27.16666666666667,24.05405405405405,7.31214953271028,7.072847682119205,133.75,122.43243243243244,8.0780331373597,35.98571428571429,290.69379247155837,8.175930922827849,28.055555555555557,229.38028422378127,0.03741314804917156,CSK,0.048569886670264434,35.47761194029851,39.68085106382978,37.55172413793103,1.3391549295774647,1.3733431516936672,1.4051612903225807,24.88888888888889,22.96551724137931,8.108597285067871,8.121951219512193,110.5,101.79310344827586,394.8266667,332.8588889,373.45535710000007,312.4125,field,normal,MI,41,0,1,0,2,0.5760000000000001,0.6124031007751938
511,511,577,2016,Mumbai,MI,MI,1,RPS,0,8.310875331564986,30.36046511627907,252.322040589723,8.50531914893617,30.988372093023248,263.5659945571499,0.04562334217506631,0.04574468085106383,33.0,35.6,39.307692307692314,1.4124513618677044,1.3949843260188088,1.3204134366925064,30.237288135593218,25.41304347826087,8.349453978159126,8.174825174825175,130.3728813559322,111.91304347826087,6.890057864281957,19.666666666666668,135.50447133087852,8.007506702412869,31.91025641025641,255.5215920808414,0.0583903208837454,MI,0.0418230563002681,33.672413793103445,33.723404255319146,39.65217391304348,1.2925215089344804,1.275140788415125,1.270194986072423,36.944444444444436,28.1875,7.8235294117647065,6.938461538461539,170.0,146.25,309.625,337.4324405,,,bat,normal,RPS,0,1,0,1,1,0.5793650793650794,0.26666666666666666
512,512,578,2016,Kolkata,KKR,DD,1,KKR,0,7.6569659442724465,27.11842105263158,207.644826462441,7.776737967914437,26.930555555555557,209.431873885918,0.047058823529411764,0.0481283422459893,28.089285714285715,30.23809523809524,37.08695652173913,1.2904019688269073,1.2738214643931796,1.2983257229832572,23.03333333333333,22.0,7.889628924833492,7.994366197183099,105.1,99.06976744186045,8.198731501057082,24.85897435897436,203.81205616089332,8.163538873994638,29.0,236.74262734584445,0.05496828752642706,KKR,0.04691689008042895,28.049180327868854,32.41463414634146,32.857142857142854,1.3666134185303511,1.3916230366492146,1.547085201793722,24.537037037037038,22.82857142857143,8.006042296072508,7.795121951219512,110.33333333333331,105.42857142857143,247.3797619,273.0392857,388.7692308,371.8901099,field,normal,KKR,0,0,0,0,0,0.4137931034482759,0.5128205128205128
513,513,579,2016,Chandigarh,KXIP,KXIP,1,GL,0,7.164348925410872,18.33980582524272,131.3927681563217,8.703679793415107,34.56923076923077,300.87951532005764,0.06510745891276865,0.041962556488056815,21.847457627118644,24.15909090909091,27.63636363636364,1.2454106280193236,1.2289017341040462,1.2307692307692308,31.625,30.857142857142854,8.534082923401265,8.228571428571428,133.40625,135.0,,,,,,,,GL,,23.45833333333333,26.490566037735853,28.79310344827586,1.3052550231839255,1.3146067415730338,1.3577235772357723,26.538461538461537,20.66,8.326629123089301,8.059817945383617,114.73846153846155,92.28,410.0,325.0255102,,,field,normal,GL,0,0,0,0,1,0.4957983193277311,0.0
514,514,580,2016,Bangalore,RCB,RCB,1,SRH,0,8.65612648221344,27.72151898734177,239.9609746335118,8.268810289389068,23.29347826086957,192.60935271913883,0.05204216073781291,0.05916398713826367,38.631578947368425,44.19047619047619,43.65217391304348,1.459244532803181,1.462568951930654,1.6038338658146964,21.38571428571429,19.571428571428573,8.505681818181818,8.496124031007753,90.51428571428572,82.92857142857143,7.845583693638048,26.135802469135804,205.05062567199693,8.278330019880716,28.91666666666667,239.38170974155068,0.05003088326127239,SRH,0.047713717693836984,28.380952380952376,31.52173913043478,35.192307692307686,1.3628048780487805,1.3602251407129455,1.4186046511627908,22.6,19.88235294117647,7.767594108019639,7.374545454545455,104.74285714285715,97.05882352941177,249.259375,261.4392857,300.1107143000001,269.29744900000003,field,normal,RCB,45,0,1,0,1,0.4957983193277311,0.43333333333333335
515,515,581,2016,Kolkata,KKR,KKR,1,MI,0,8.198731501057082,24.85897435897436,203.81205616089332,8.163538873994638,29.0,236.74262734584445,0.05496828752642706,0.04691689008042895,28.049180327868854,32.41463414634146,32.857142857142854,1.3666134185303511,1.3916230366492146,1.547085201793722,24.537037037037038,22.82857142857143,8.006042296072508,7.795121951219512,110.33333333333331,105.42857142857143,8.310875331564986,30.36046511627907,252.322040589723,8.50531914893617,30.988372093023248,263.5659945571499,0.04562334217506631,MI,0.04574468085106383,33.0,35.6,39.307692307692314,1.4124513618677044,1.3949843260188088,1.3204134366925064,30.237288135593218,25.41304347826087,8.349453978159126,8.174825174825175,130.3728813559322,111.91304347826087,388.7692308,371.8901099,309.625,337.4324405,field,normal,MI,0,0,0,0,1,0.5169491525423728,0.5748031496062992
516,516,582,2016,Rajkot,GL,RPS,1,GL,0,6.890057864281957,19.666666666666668,135.50447133087852,8.007506702412869,31.91025641025641,255.5215920808414,0.0583903208837454,0.0418230563002681,33.672413793103445,33.723404255319146,39.65217391304348,1.2925215089344804,1.275140788415125,1.270194986072423,36.944444444444436,28.1875,7.8235294117647065,6.938461538461539,170.0,146.25,,,,,,,,RPS,,23.45833333333333,26.490566037735853,28.79310344827586,1.3052550231839255,1.3146067415730338,1.3577235772357723,26.538461538461537,20.66,8.326629123089301,8.059817945383617,114.73846153846155,92.28,,,,,bat,normal,GL,0,1,0,1,0,0.2826086956521739,1.0
517,517,583,2016,Delhi,DD,KXIP,1,DD,0,7.164348925410872,18.33980582524272,131.3927681563217,8.703679793415107,34.56923076923077,300.87951532005764,0.06510745891276865,0.041962556488056815,21.847457627118644,24.15909090909091,27.63636363636364,1.2454106280193236,1.2289017341040462,1.2307692307692308,31.625,30.857142857142854,8.534082923401265,8.228571428571428,133.40625,135.0,7.6569659442724465,27.11842105263158,207.644826462441,7.776737967914437,26.930555555555557,209.431873885918,0.047058823529411764,DD,0.0481283422459893,28.089285714285715,30.23809523809524,37.08695652173913,1.2904019688269073,1.2738214643931796,1.2983257229832572,23.03333333333333,22.0,7.889628924833492,7.994366197183099,105.1,99.06976744186045,410.0,325.0255102,247.3797619,273.0392857,field,normal,DD,0,0,0,0,0,0.4916666666666666,0.41025641025641024
518,518,584,2016,Hyderabad,SRH,SRH,1,KKR,0,7.845583693638048,26.135802469135804,205.05062567199693,8.278330019880716,28.91666666666667,239.38170974155068,0.05003088326127239,0.047713717693836984,28.380952380952376,31.52173913043478,35.192307692307686,1.3628048780487805,1.3602251407129455,1.4186046511627908,22.6,19.88235294117647,7.767594108019639,7.374545454545455,104.74285714285715,97.05882352941177,8.198731501057082,24.85897435897436,203.81205616089332,8.163538873994638,29.0,236.74262734584445,0.05496828752642706,SRH,0.04691689008042895,28.049180327868854,32.41463414634146,32.857142857142854,1.3666134185303511,1.3916230366492146,1.547085201793722,24.537037037037038,22.82857142857143,8.006042296072508,7.795121951219512,110.33333333333331,105.42857142857143,300.1107143000001,269.29744900000003,388.7692308,371.8901099,bat,normal,KKR,0,1,0,1,1,0.4297520661157025,0.5126050420168067
519,519,585,2016,Mumbai,MI,MI,1,GL,0,8.310875331564986,30.36046511627907,252.322040589723,8.50531914893617,30.988372093023248,263.5659945571499,0.04562334217506631,0.04574468085106383,33.0,35.6,39.307692307692314,1.4124513618677044,1.3949843260188088,1.3204134366925064,30.237288135593218,25.41304347826087,8.349453978159126,8.174825174825175,130.3728813559322,111.91304347826087,,,,,,,,GL,,23.45833333333333,26.490566037735853,28.79310344827586,1.3052550231839255,1.3146067415730338,1.3577235772357723,26.538461538461537,20.66,8.326629123089301,8.059817945383617,114.73846153846155,92.28,309.625,337.4324405,,,field,normal,GL,0,0,0,0,1,0.578125,1.0
