,Unnamed: 0,ID,SEASON,CITY,CITY_Corrrected,TEAM1,TEAM1_MODEL,TEAM2,TEAM2_MODEL,TEAM1_STRENGTH,TEAM1_CUMU_STRENGTH,TEAM2_STRENGTH,TEAM2_CUMU_STRENGTH,TOSS_WINNER,TOSS_DECISION,RESULT,WINNER,WIN_BY_RUNS,TOSS_WINNER_MODEL,WINNER_MODEL,TOSS_DECISION_MODEL,CITY_MODEL,WIN_RATE_TEAM1,WIN_RATE_TEAM2
572,572,2,2017,Pune,RPS,RPS,1,MI,0,,,334.6607143,296.8314626,RPS,field,normal,RPS,0,1,1,0,1,0.288135593220339,0.5714285714285714
573,573,3,2017,Rajkot,GL,KKR,1,GL,0,268.73660710000007,246.50416669999998,,,KKR,field,normal,KKR,0,1,1,0,0,0.5151515151515151,0.5625
574,574,4,2017,Indore,Indore,KXIP,1,RPS,0,313.60476189999997,310.1144841,,,KXIP,field,normal,KXIP,0,1,1,0,2,0.4736842105263158,0.3
575,575,5,2017,Bangalore,RCB,RCB,1,DD,0,337.44047620000003,299.8255952,317.25,278.9384921,RCB,bat,normal,RCB,15,1,1,1,1,0.5,0.4230769230769231
576,576,6,2017,Hyderabad,SRH,SRH,1,GL,0,276.73529410000003,229.8008403,,,SRH,field,normal,SRH,0,1,1,0,1,0.463768115942029,0.5294117647058824
577,577,7,2017,Mumbai,MI,MI,1,KKR,0,334.6607143,296.8314626,268.73660710000007,246.50416669999998,MI,field,normal,MI,0,1,1,0,1,0.5673758865248227,0.5187969924812029
578,578,8,2017,Indore,Indore,KXIP,1,RCB,0,313.60476189999997,310.1144841,337.44047620000003,299.8255952,RCB,bat,normal,KXIP,0,0,1,1,2,0.4776119402985074,0.5036496350364964
579,579,9,2017,Pune,RPS,DD,1,RPS,0,317.25,278.9384921,,,RPS,field,normal,DD,97,0,1,0,0,0.4198473282442748,0.29508196721311475
580,580,10,2017,Mumbai,MI,MI,1,SRH,0,334.6607143,296.8314626,276.73529410000003,229.8008403,MI,field,normal,MI,0,1,1,0,1,0.5704225352112676,0.4676258992805755
581,581,11,2017,Kolkata,KKR,KKR,1,KXIP,0,268.73660710000007,246.50416669999998,313.60476189999997,310.1144841,KKR,field,normal,KKR,0,1,1,0,1,0.5149253731343284,0.4814814814814815
582,582,12,2017,Bangalore,RCB,MI,1,RCB,0,334.6607143,296.8314626,337.44047620000003,299.8255952,MI,field,normal,MI,0,1,1,0,0,0.5734265734265734,0.5
583,583,13,2017,Rajkot,GL,GL,1,RPS,0,,,,,GL,field,normal,GL,0,1,1,0,1,0.5,0.2903225806451613
584,584,14,2017,Kolkata,KKR,KKR,1,SRH,0,268.73660710000007,246.50416669999998,276.73529410000003,229.8008403,SRH,field,normal,KKR,17,0,1,0,1,0.5185185185185185,0.4642857142857143
585,585,15,2017,Delhi,DD,DD,1,KXIP,0,317.25,278.9384921,313.60476189999997,310.1144841,DD,bat,normal,DD,51,1,1,1,1,0.42424242424242425,0.4779411764705882
586,586,16,2017,Mumbai,MI,MI,1,GL,0,334.6607143,296.8314626,,,MI,field,normal,MI,0,1,1,0,1,0.5763888888888888,0.5263157894736842
587,587,17,2017,Bangalore,RCB,RPS,1,RCB,0,,,337.44047620000003,299.8255952,RCB,field,normal,RPS,27,0,1,0,0,0.2857142857142857,0.4964028776978418
588,588,18,2017,Delhi,DD,KKR,1,DD,0,268.73660710000007,246.50416669999998,317.25,278.9384921,DD,bat,normal,KKR,0,0,1,1,0,0.5220588235294118,0.42857142857142855
589,589,19,2017,Hyderabad,SRH,SRH,1,KXIP,0,276.73529410000003,229.8008403,313.60476189999997,310.1144841,KXIP,field,normal,SRH,5,0,1,0,1,0.4609929078014184,0.4744525547445255
590,590,20,2017,Rajkot,GL,RCB,1,GL,0,337.44047620000003,299.8255952,,,GL,field,normal,RCB,21,0,1,0,0,0.4928571428571429,0.5
591,591,21,2017,Hyderabad,SRH,SRH,1,DD,0,276.73529410000003,229.8008403,317.25,278.9384921,SRH,bat,normal,SRH,15,1,1,1,1,0.4647887323943662,0.4253731343283582
592,592,22,2017,Indore,Indore,MI,1,KXIP,0,334.6607143,296.8314626,313.60476189999997,310.1144841,MI,field,normal,MI,0,1,1,0,2,0.5793103448275863,0.4710144927536232
593,593,23,2017,Kolkata,KKR,GL,1,KKR,0,,,268.73660710000007,246.50416669999998,GL,field,normal,GL,0,1,1,0,0,0.4761904761904762,0.5255474452554745
594,594,24,2017,Mumbai,MI,MI,1,DD,0,334.6607143,296.8314626,317.25,278.9384921,DD,field,normal,MI,14,0,1,0,1,0.5821917808219178,0.4222222222222222
595,595,25,2017,Pune,RPS,RPS,1,SRH,0,,,276.73529410000003,229.8008403,RPS,field,normal,RPS,0,1,1,0,1,0.296875,0.4685314685314685
596,596,26,2017,Rajkot,GL,KXIP,1,GL,0,313.60476189999997,310.1144841,,,GL,field,normal,KXIP,26,0,1,0,0,0.4676258992805755,0.5
597,597,27,2017,Kolkata,KKR,KKR,1,RCB,0,268.73660710000007,246.50416669999998,337.44047620000003,299.8255952,RCB,field,normal,KKR,82,0,1,0,1,0.5217391304347826,0.4964539007092199
598,598,28,2017,Mumbai,MI,RPS,1,MI,0,,,334.6607143,296.8314626,MI,field,normal,RPS,3,0,1,0,0,0.3076923076923077,0.5850340136054422
599,599,29,2017,Pune,RPS,KKR,1,RPS,0,268.73660710000007,246.50416669999998,,,KKR,field,normal,KKR,0,1,1,0,0,0.5251798561151079,0.3181818181818182
600,600,30,2017,Bangalore,RCB,GL,1,RCB,0,,,337.44047620000003,299.8255952,GL,field,normal,GL,0,1,1,0,0,0.4782608695652174,0.4929577464788733
601,601,31,2017,Kolkata,KKR,KKR,1,DD,0,268.73660710000007,246.50416669999998,317.25,278.9384921,KKR,field,normal,KKR,0,1,1,0,1,0.5285714285714286,0.4191176470588235
602,602,32,2017,Chandigarh,KXIP,SRH,1,KXIP,0,276.73529410000003,229.8008403,313.60476189999997,310.1144841,KXIP,field,normal,SRH,26,0,1,0,0,0.4652777777777778,0.4714285714285714
603,603,33,2017,Pune,RPS,RPS,1,RCB,0,,,337.44047620000003,299.8255952,RCB,field,normal,RPS,61,0,1,0,1,0.31343283582089554,0.4895104895104895
604,604,34,2017,Rajkot,GL,MI,1,GL,0,334.6607143,296.8314626,,,GL,bat,tie,MI,0,0,1,1,0,0.581081081081081,0.5
605,605,35,2017,Chandigarh,KXIP,KXIP,1,DD,0,313.60476189999997,310.1144841,317.25,278.9384921,KXIP,field,normal,KXIP,0,1,1,0,1,0.4680851063829787,0.4160583941605839
606,606,36,2017,Hyderabad,SRH,SRH,1,KKR,0,276.73529410000003,229.8008403,268.73660710000007,246.50416669999998,KKR,field,normal,SRH,48,0,1,0,1,0.4689655172413793,0.5319148936170213
607,607,37,2017,Mumbai,MI,MI,1,RCB,0,334.6607143,296.8314626,337.44047620000003,299.8255952,RCB,bat,normal,MI,0,0,1,1,1,0.5838926174496645,0.4861111111111111
608,608,38,2017,Pune,RPS,RPS,1,GL,0,,,,,RPS,field,normal,RPS,0,1,1,0,1,0.3235294117647059,0.48
609,609,39,2017,Delhi,DD,DD,1,SRH,0,317.25,278.9384921,276.73529410000003,229.8008403,DD,field,normal,DD,0,1,1,0,1,0.4130434782608696,0.4726027397260274
610,610,40,2017,Kolkata,KKR,RPS,1,KKR,0,,,268.73660710000007,246.50416669999998,RPS,field,normal,RPS,0,1,1,0,0,0.3333333333333333,0.528169014084507
611,611,41,2017,Delhi,DD,DD,1,GL,0,317.25,278.9384921,,,DD,field,normal,DD,0,1,1,0,1,0.4172661870503597,0.4615384615384616
612,612,42,2017,Bangalore,RCB,KXIP,1,RCB,0,313.60476189999997,310.1144841,337.44047620000003,299.8255952,RCB,field,normal,KXIP,19,0,1,0,0,0.471830985915493,0.4827586206896552
613,613,43,2017,Hyderabad,SRH,RPS,1,SRH,0,,,276.73529410000003,229.8008403,SRH,field,normal,RPS,12,0,1,0,0,0.3428571428571429,0.4693877551020408
614,614,44,2017,Delhi,DD,MI,1,DD,0,334.6607143,296.8314626,317.25,278.9384921,DD,field,normal,MI,146,0,1,0,0,0.5866666666666667,0.4214285714285714
615,615,45,2017,Bangalore,RCB,KKR,1,RCB,0,268.73660710000007,246.50416669999998,337.44047620000003,299.8255952,KKR,field,normal,KKR,0,1,1,0,0,0.5244755244755245,0.4794520547945205
616,616,46,2017,Chandigarh,KXIP,GL,1,KXIP,0,,,313.60476189999997,310.1144841,GL,field,normal,GL,0,1,1,0,0,0.4444444444444444,0.4755244755244755
617,617,47,2017,Hyderabad,SRH,SRH,1,MI,0,276.73529410000003,229.8008403,334.6607143,296.8314626,MI,bat,normal,SRH,0,0,1,1,1,0.4662162162162162,0.5894039735099338
618,618,48,2017,Chandigarh,KXIP,KXIP,1,KKR,0,313.60476189999997,310.1144841,268.73660710000007,246.50416669999998,KKR,field,normal,KXIP,14,0,1,0,1,0.4722222222222222,0.5277777777777778
619,619,49,2017,Kanpur,Kanpur,DD,1,GL,0,317.25,278.9384921,,,DD,field,normal,DD,0,1,1,0,2,0.4184397163120567,0.4642857142857143
620,620,50,2017,Mumbai,MI,KXIP,1,MI,0,313.60476189999997,310.1144841,334.6607143,296.8314626,MI,field,normal,KXIP,7,0,1,0,0,0.4758620689655173,0.5855263157894737
621,621,51,2017,Delhi,DD,DD,1,RPS,0,317.25,278.9384921,,,DD,bat,normal,DD,7,1,1,1,1,0.4225352112676056,0.35211267605633795
622,622,52,2017,Kanpur,Kanpur,SRH,1,GL,0,276.73529410000003,229.8008403,,,SRH,field,normal,SRH,0,1,1,0,2,0.4697986577181208,0.4482758620689655
623,623,53,2017,Kolkata,KKR,MI,1,KKR,0,334.6607143,296.8314626,268.73660710000007,246.50416669999998,KKR,field,normal,MI,9,0,1,0,0,0.5816993464052288,0.5241379310344828
624,624,54,2017,Pune,RPS,RPS,1,KXIP,0,,,313.60476189999997,310.1144841,RPS,field,normal,RPS,0,1,1,0,1,0.3472222222222222,0.4794520547945205
625,625,55,2017,Delhi,DD,RCB,1,DD,0,337.44047620000003,299.8255952,317.25,278.9384921,RCB,bat,normal,RCB,10,1,1,1,0,0.4761904761904762,0.42657342657342656
626,626,56,2017,Mumbai,MI,RPS,1,MI,0,,,334.6607143,296.8314626,MI,field,normal,RPS,20,0,1,0,0,0.3561643835616438,0.5844155844155844
627,627,57,2017,Bangalore,RCB,KKR,1,SRH,0,268.73660710000007,246.50416669999998,276.73529410000003,229.8008403,KKR,field,normal,KKR,0,1,1,0,2,0.5205479452054794,0.4733333333333333
628,628,58,2017,Bangalore,RCB,MI,1,KKR,0,334.6607143,296.8314626,268.73660710000007,246.50416669999998,MI,field,normal,MI,0,1,1,0,2,0.5806451612903226,0.5238095238095238
629,629,59,2017,Hyderabad,SRH,MI,1,RPS,0,334.6607143,296.8314626,,,MI,bat,normal,MI,1,1,1,1,2,0.5833333333333334,0.3648648648648649
630,630,7894,2018,Mumbai,MI,MI,1,CSK,0,352.7638889,315.82095960000004,322.76470589999997,307.838265,CSK,field,normal,CSK,0,0,0,0,1,0.5859872611464968,0.6076923076923076
631,631,7895,2018,Mohali,KXIP,DD,1,KXIP,0,299.56875,256.1392045,342.14285710000007,279.3951247,KXIP,field,normal,KXIP,0,0,0,0,0,0.4236111111111111,0.4761904761904762
632,632,7896,2018,Kolkata,KKR,RCB,1,KKR,0,286.37142860000006,267.8791486,406.85714289999993,286.291744,KKR,field,normal,KKR,0,0,0,0,0,0.4797297297297297,0.5202702702702703
633,633,7897,2018,Hyderabad,SRH,RR,1,SRH,0,350.57142860000005,314.1829726,384.8666667,312.9655243,SRH,field,normal,SRH,0,0,0,0,0,0.5431034482758621,0.4701986754966888
634,634,7898,2018,Chennai,CSK,KKR,1,CSK,0,406.85714289999993,286.291744,322.76470589999997,307.838265,CSK,field,normal,CSK,0,0,0,0,0,0.5234899328859061,0.6106870229007634
635,635,7899,2018,Jaipur,RR,RR,1,DD,0,350.57142860000005,314.1829726,299.56875,256.1392045,DD,field,normal,RR,10,0,1,0,1,0.5384615384615384,0.4206896551724138
636,636,7900,2018,Hyderabad,SRH,MI,1,SRH,0,352.7638889,315.82095960000004,384.8666667,312.9655243,SRH,field,normal,SRH,0,0,0,0,0,0.5822784810126582,0.4736842105263158
637,637,7901,2018,Bengaluru,RCB,KXIP,1,RCB,0,342.14285710000007,279.3951247,286.37142860000006,267.8791486,RCB,field,normal,RCB,0,0,0,0,0,0.4797297297297297,0.4765100671140939
638,638,7902,2018,Mumbai,MI,MI,1,DD,0,352.7638889,315.82095960000004,299.56875,256.1392045,DD,field,normal,DD,0,0,0,0,1,0.5786163522012578,0.4178082191780822
639,639,7903,2018,Kolkata,KKR,KKR,1,SRH,0,406.85714289999993,286.291744,384.8666667,312.9655243,SRH,field,normal,SRH,0,0,0,0,1,0.52,0.477124183006536
640,640,7904,2018,Bengaluru,RCB,RR,1,RCB,0,350.57142860000005,314.1829726,286.37142860000006,267.8791486,RCB,field,normal,RR,19,0,1,0,0,0.5423728813559322,0.48
641,641,7905,2018,Mohali,KXIP,KXIP,1,CSK,0,342.14285710000007,279.3951247,322.76470589999997,307.838265,CSK,field,normal,KXIP,4,0,1,0,1,0.4765100671140939,0.6136363636363636
642,642,7906,2018,Kolkata,KKR,KKR,1,DD,0,406.85714289999993,286.291744,299.56875,256.1392045,DD,field,normal,KKR,71,0,1,0,1,0.5165562913907285,0.4217687074829932
643,643,7907,2018,Mumbai,MI,MI,1,RCB,0,352.7638889,315.82095960000004,286.37142860000006,267.8791486,RCB,field,normal,MI,46,0,1,0,1,0.575,0.4768211920529801
644,644,7908,2018,Jaipur,RR,RR,1,KKR,0,350.57142860000005,314.1829726,406.85714289999993,286.291744,KKR,field,normal,KKR,0,0,0,0,1,0.5462184873949579,0.5197368421052632
645,645,7909,2018,Mohali,KXIP,KXIP,1,SRH,0,342.14285710000007,279.3951247,384.8666667,312.9655243,KXIP,bat,normal,KXIP,15,1,1,1,1,0.48,0.4805194805194805
646,646,7910,2018,Pune,RPS,CSK,1,RR,0,322.76470589999997,307.838265,350.57142860000005,314.1829726,RR,field,normal,CSK,64,0,1,0,2,0.6090225563909775,0.5416666666666666
647,647,7911,2018,Kolkata,KKR,KKR,1,KXIP,0,406.85714289999993,286.291744,342.14285710000007,279.3951247,KXIP,field,normal,KXIP,0,0,0,0,1,0.5228758169934641,0.4834437086092716
648,648,7912,2018,Bengaluru,RCB,DD,1,RCB,0,299.56875,256.1392045,286.37142860000006,267.8791486,RCB,field,normal,RCB,0,0,0,0,0,0.4189189189189189,0.4736842105263158
649,649,7913,2018,Hyderabad,SRH,CSK,1,SRH,0,322.76470589999997,307.838265,384.8666667,312.9655243,SRH,field,normal,CSK,4,0,1,0,0,0.6119402985074627,0.4774193548387097
650,650,7914,2018,Jaipur,RR,MI,1,RR,0,352.7638889,315.82095960000004,350.57142860000005,314.1829726,MI,bat,normal,RR,0,1,0,1,0,0.577639751552795,0.5371900826446281
651,651,7915,2018,Delhi,DD,KXIP,1,DD,0,342.14285710000007,279.3951247,299.56875,256.1392045,DD,field,normal,KXIP,4,0,1,0,0,0.4868421052631579,0.4161073825503356
652,652,7916,2018,Mumbai,MI,SRH,1,MI,0,384.8666667,312.9655243,352.7638889,315.82095960000004,MI,field,normal,SRH,31,0,1,0,0,0.4743589743589744,0.5740740740740741
653,653,7917,2018,Bengaluru,RCB,RCB,1,CSK,0,286.37142860000006,267.8791486,322.76470589999997,307.838265,CSK,field,normal,CSK,0,0,0,0,1,0.477124183006536,0.6148148148148148
654,654,7918,2018,Hyderabad,SRH,SRH,1,KXIP,0,384.8666667,312.9655243,342.14285710000007,279.3951247,KXIP,field,normal,SRH,13,0,1,0,1,0.4777070063694268,0.4901960784313725
655,655,7919,2018,Delhi,DD,DD,1,KKR,0,299.56875,256.1392045,406.85714289999993,286.291744,KKR,field,normal,DD,55,0,1,0,1,0.4133333333333333,0.5194805194805194
656,656,7920,2018,Pune,RPS,CSK,1,MI,0,322.76470589999997,307.838265,352.7638889,315.82095960000004,MI,field,normal,MI,0,0,0,0,2,0.6176470588235294,0.5705521472392638
657,657,7921,2018,Jaipur,RR,SRH,1,RR,0,384.8666667,312.9655243,350.57142860000005,314.1829726,SRH,bat,normal,SRH,11,1,1,1,0,0.4810126582278481,0.5409836065573771
658,658,7922,2018,Bengaluru,RCB,RCB,1,KKR,0,286.37142860000006,267.8791486,406.85714289999993,286.291744,KKR,field,normal,KKR,0,0,0,0,1,0.47402597402597396,0.5161290322580645
659,659,7923,2018,Pune,RPS,CSK,1,DD,0,322.76470589999997,307.838265,299.56875,256.1392045,DD,field,normal,CSK,13,0,1,0,2,0.6131386861313869,0.4172185430463576
660,660,7924,2018,Bengaluru,RCB,RCB,1,MI,0,286.37142860000006,267.8791486,352.7638889,315.82095960000004,MI,field,normal,RCB,14,0,1,0,1,0.4709677419354839,0.573170731707317
661,661,7925,2018,Delhi,DD,DD,1,RR,0,299.56875,256.1392045,350.57142860000005,314.1829726,RR,field,normal,DD,4,0,1,0,1,0.4144736842105263,0.5365853658536586
662,662,7926,2018,Kolkata,KKR,CSK,1,KKR,0,322.76470589999997,307.838265,406.85714289999993,286.291744,KKR,field,normal,KKR,0,0,0,0,0,0.6159420289855072,0.5192307692307693
663,663,7927,2018,Indore,Indore,KXIP,1,MI,0,342.14285710000007,279.3951247,352.7638889,315.82095960000004,MI,field,normal,MI,0,0,0,0,2,0.48701298701298706,0.5696969696969697
664,664,7928,2018,Pune,RPS,RCB,1,CSK,0,286.37142860000006,267.8791486,322.76470589999997,307.838265,CSK,field,normal,CSK,0,0,0,0,2,0.4743589743589744,0.6115107913669064
665,665,7929,2018,Hyderabad,SRH,DD,1,SRH,0,299.56875,256.1392045,384.8666667,312.9655243,DD,bat,normal,SRH,0,1,0,1,0,0.4183006535947713,0.4842767295597484
666,666,7930,2018,Mumbai,MI,MI,1,KKR,0,352.7638889,315.82095960000004,406.85714289999993,286.291744,KKR,field,normal,MI,13,0,1,0,1,0.572289156626506,0.5222929936305732
667,667,7931,2018,Indore,Indore,RR,1,KXIP,0,350.57142860000005,314.1829726,342.14285710000007,279.3951247,KXIP,field,normal,KXIP,0,0,0,0,2,0.532258064516129,0.4838709677419355
668,668,7932,2018,Hyderabad,SRH,SRH,1,RCB,0,384.8666667,312.9655243,286.37142860000006,267.8791486,RCB,field,normal,SRH,5,0,1,0,1,0.4875,0.4713375796178344
669,669,7933,2018,Jaipur,RR,RR,1,KXIP,0,350.57142860000005,314.1829726,342.14285710000007,279.3951247,RR,bat,normal,RR,15,1,1,1,1,0.528,0.4871794871794872
670,670,7934,2018,Kolkata,KKR,MI,1,KKR,0,352.7638889,315.82095960000004,406.85714289999993,286.291744,KKR,field,normal,MI,102,0,1,0,0,0.5748502994011976,0.5189873417721519
671,671,7935,2018,Delhi,DD,DD,1,SRH,0,299.56875,256.1392045,384.8666667,312.9655243,DD,bat,normal,SRH,0,1,0,1,1,0.4155844155844156,0.4906832298136646
672,672,7936,2018,Jaipur,RR,CSK,1,RR,0,322.76470589999997,307.838265,350.57142860000005,314.1829726,CSK,bat,normal,RR,0,1,0,1,0,0.6142857142857143,0.5317460317460317
673,673,7937,2018,Indore,Indore,KKR,1,KXIP,0,406.85714289999993,286.291744,342.14285710000007,279.3951247,KXIP,field,normal,KKR,31,0,1,0,2,0.5157232704402516,0.4840764331210191
674,674,7938,2018,Delhi,DD,DD,1,RCB,0,299.56875,256.1392045,286.37142860000006,267.8791486,RCB,field,normal,RCB,0,0,0,0,1,0.4129032258064516,0.4683544303797468
675,675,7939,2018,Pune,RPS,SRH,1,CSK,0,384.8666667,312.9655243,322.76470589999997,307.838265,CSK,field,normal,CSK,0,0,0,0,2,0.4938271604938271,0.6099290780141844
676,676,7940,2018,Mumbai,MI,MI,1,RR,0,352.7638889,315.82095960000004,350.57142860000005,314.1829726,RR,field,normal,RR,0,0,0,0,1,0.5773809523809523,0.5354330708661418
677,677,7941,2018,Indore,Indore,KXIP,1,RCB,0,342.14285710000007,279.3951247,286.37142860000006,267.8791486,RCB,field,normal,RCB,0,0,0,0,2,0.4810126582278481,0.4716981132075472
678,678,7942,2018,Kolkata,KKR,RR,1,KKR,0,350.57142860000005,314.1829726,406.85714289999993,286.291744,KKR,field,normal,KKR,0,0,0,0,0,0.5390625,0.51875
679,679,7943,2018,Mumbai,MI,MI,1,KXIP,0,352.7638889,315.82095960000004,342.14285710000007,279.3951247,KXIP,field,normal,MI,3,0,1,0,1,0.5739644970414202,0.4779874213836478
680,680,7944,2018,Bengaluru,RCB,RCB,1,SRH,0,286.37142860000006,267.8791486,384.8666667,312.9655243,SRH,field,normal,RCB,14,0,1,0,1,0.475,0.4907975460122699
681,681,7945,2018,Delhi,DD,DD,1,CSK,0,299.56875,256.1392045,322.76470589999997,307.838265,CSK,field,normal,DD,34,0,1,0,1,0.41025641025641024,0.6126760563380281
682,682,7946,2018,Jaipur,RR,RR,1,RCB,0,350.57142860000005,314.1829726,286.37142860000006,267.8791486,RR,bat,normal,RR,30,1,1,1,1,0.5348837209302325,0.4782608695652174
683,683,7947,2018,Hyderabad,SRH,SRH,1,KKR,0,384.8666667,312.9655243,406.85714289999993,286.291744,SRH,bat,normal,KKR,0,1,0,1,1,0.4878048780487805,0.5217391304347826
684,684,7948,2018,Delhi,DD,DD,1,MI,0,299.56875,256.1392045,352.7638889,315.82095960000004,DD,bat,normal,DD,11,1,1,1,1,0.4140127388535032,0.5764705882352941
685,685,7949,2018,Pune,RPS,KXIP,1,CSK,0,342.14285710000007,279.3951247,322.76470589999997,307.838265,CSK,field,normal,CSK,0,0,0,0,2,0.475,0.6083916083916084
686,686,7950,2018,Mumbai,MI,SRH,1,CSK,0,384.8666667,312.9655243,322.76470589999997,307.838265,CSK,field,normal,CSK,0,0,0,0,2,0.4848484848484849,0.6111111111111112
687,687,7951,2018,Kolkata,KKR,KKR,1,RR,0,406.85714289999993,286.291744,350.57142860000005,314.1829726,RR,field,normal,KKR,25,0,1,0,1,0.5246913580246914,0.5384615384615384
688,688,7952,2018,Kolkata,KKR,SRH,1,KKR,0,384.8666667,312.9655243,406.85714289999993,286.291744,KKR,field,normal,SRH,14,0,1,0,0,0.4819277108433735,0.5276073619631901
689,689,7953,2018,Mumbai,MI,SRH,1,CSK,0,384.8666667,312.9655243,322.76470589999997,307.838265,CSK,field,normal,CSK,0,0,0,0,2,0.4850299401197605,0.6137931034482759
690,690,11137,2019,Chennai,CSK,RCB,1,CSK,0,,,,,CSK,field,normal,CSK,0,0,0,0,0,0.4753086419753086,0.6164383561643836
691,691,11138,2019,Kolkata,KKR,SRH,1,KKR,0,,,,,KKR,field,normal,KKR,0,0,0,0,0,0.4821428571428572,0.5243902439024389
692,692,11139,2019,Mumbai,MI,DD,1,MI,0,,,,,MI,field,normal,DD,37,0,1,0,0,0.4177215189873418,0.5730994152046783
693,693,11140,2019,Jaipur,RR,KXIP,1,RR,0,,,,,RR,field,normal,KXIP,14,0,1,0,0,0.4720496894409938,0.5343511450381679
694,694,11141,2019,Delhi,DD,DD,1,CSK,0,,,,,DD,bat,normal,CSK,0,1,0,1,1,0.42138364779874216,0.6190476190476191
695,695,11142,2019,Kolkata,KKR,KKR,1,KXIP,0,,,,,KXIP,field,normal,KKR,28,0,1,0,1,0.5272727272727272,0.4753086419753086
696,696,11143,2019,Bengaluru,RCB,MI,1,RCB,0,,,,,RCB,field,normal,MI,6,0,1,0,0,0.5697674418604651,0.4723926380368098
697,697,11144,2019,Hyderabad,SRH,RR,1,SRH,0,,,,,RR,bat,normal,SRH,0,1,0,1,0,0.5303030303030303,0.4792899408284024
698,698,11145,2019,Mohali,KXIP,MI,1,KXIP,0,,,,,KXIP,field,normal,KXIP,0,0,0,0,0,0.5722543352601156,0.4723926380368098
699,699,11146,2019,Delhi,DD,KKR,1,DD,0,,,,,DD,field,tie,DD,0,0,0,0,0,0.5301204819277109,0.41875
700,700,11147,2019,Hyderabad,SRH,SRH,1,RCB,0,,,,,RCB,field,normal,SRH,118,0,1,0,1,0.4823529411764706,0.4695121951219512
701,701,11148,2019,Chennai,CSK,CSK,1,RR,0,,,,,RR,field,normal,CSK,8,0,1,0,1,0.6216216216216216,0.5263157894736842
702,702,11149,2019,Mohali,KXIP,KXIP,1,DD,0,,,,,DD,field,normal,KXIP,14,0,1,0,1,0.475609756097561,0.42236024844720504
703,703,11150,2019,Jaipur,RR,RCB,1,RR,0,,,,,RR,field,normal,RR,0,0,0,0,0,0.4666666666666667,0.5223880597014925
704,704,11151,2019,Mumbai,MI,MI,1,CSK,0,,,,,CSK,field,normal,MI,37,0,1,0,1,0.5689655172413793,0.6241610738255033
705,705,11152,2019,Delhi,DD,DD,1,SRH,0,,,,,SRH,field,normal,SRH,0,0,0,0,1,0.41975308641975306,0.4853801169590643
706,706,11153,2019,Bengaluru,RCB,RCB,1,KKR,0,,,,,KKR,field,normal,KKR,0,0,0,0,1,0.463855421686747,0.5269461077844312
707,707,11309,2019,Chennai,CSK,CSK,1,KXIP,0,,,,,CSK,bat,normal,CSK,22,1,1,1,1,0.62,0.4787878787878788
708,708,11310,2019,Hyderabad,SRH,MI,1,SRH,0,,,,,SRH,field,normal,MI,40,0,1,0,0,0.5714285714285714,0.4883720930232558
709,709,11311,2019,Bengaluru,RCB,RCB,1,DD,0,,,,,DD,field,normal,DD,0,0,0,0,1,0.4610778443113773,0.4171779141104294
710,710,11312,2019,Jaipur,RR,RR,1,KKR,0,,,,,KKR,field,normal,KKR,0,0,0,0,1,0.5259259259259259,0.5297619047619048
711,711,11313,2019,Mohali,KXIP,SRH,1,KXIP,0,,,,,KXIP,field,normal,KXIP,0,0,0,0,0,0.4855491329479769,0.4759036144578313
712,712,11314,2019,Chennai,CSK,KKR,1,CSK,0,,,,,CSK,field,normal,CSK,0,0,0,0,0,0.5325443786982249,0.6225165562913907
713,713,11315,2019,Mumbai,MI,KXIP,1,MI,0,,,,,MI,field,normal,MI,0,0,0,0,0,0.4790419161676647,0.5738636363636364
714,714,11316,2019,Jaipur,RR,RR,1,CSK,0,,,,,CSK,field,normal,CSK,0,0,0,0,1,0.5220588235294118,0.625
715,715,11317,2019,Kolkata,KKR,KKR,1,DD,0,,,,,DD,field,normal,DD,0,0,0,0,1,0.5294117647058824,0.4207317073170732
716,716,11318,2019,Mumbai,MI,MI,1,RR,0,,,,,RR,field,normal,RR,0,0,0,0,1,0.576271186440678,0.5182481751824818
717,717,11319,2019,Mohali,KXIP,KXIP,1,RCB,0,,,,,RCB,field,normal,RCB,0,0,0,0,1,0.4761904761904762,0.4583333333333333
718,718,11320,2019,Kolkata,KKR,KKR,1,CSK,0,,,,,CSK,field,normal,CSK,0,0,0,0,1,0.5263157894736842,0.6274509803921569
719,719,11321,2019,Hyderabad,SRH,DD,1,SRH,0,,,,,SRH,field,normal,DD,39,0,1,0,0,0.42424242424242425,0.4827586206896552
720,720,11322,2019,Mumbai,MI,RCB,1,MI,0,,,,,MI,field,normal,MI,0,0,0,0,0,0.4615384615384616,0.5730337078651685
721,721,11323,2019,Mohali,KXIP,KXIP,1,RR,0,,,,,RR,field,normal,KXIP,12,0,1,0,1,0.4733727810650887,0.5217391304347826
722,722,11324,2019,Hyderabad,SRH,CSK,1,SRH,0,,,,,CSK,bat,normal,SRH,0,1,0,1,0,0.6298701298701299,0.48
723,723,11325,2019,Delhi,DD,MI,1,DD,0,,,,,MI,bat,normal,MI,40,1,1,1,0,0.5754189944134078,0.427710843373494
724,724,11326,2019,Kolkata,KKR,RCB,1,KKR,0,,,,,KKR,field,normal,RCB,10,0,1,0,0,0.4588235294117647,0.5232558139534884
